Protein ID,Rate Constant
TATA,3.607886636268714e-05
TAUA-MONOMER,1.6045073624072808e-05
TDK-MONOMER,3.864989297200543e-05
THI-P-KIN-MONOMER,3.558981210515225e-05
THIC-MONOMER,0.00013623175718552387
THIE-MONOMER,4.047811145526427e-05
THIF-MONOMER,4.7776894165973616e-05
THIG-MONOMER,0.00012134929631651704
THIH-MONOMER,0.0002030308085998668
THII-MONOMER,4.163046129489161e-05
THIOESTERI-MONOMER,1.73982726044163e-05
THIOESTERII-MONOMER,1.8011308090633647e-05
THIOREDOXIN-REDUCT-NADPH-MONOMER,3.3533970999513554e-05
THREDEHYDSYN-MONOMER,4.1887066748848514e-05
THREODEHYD-MONOMER,4.407650900164983e-05
THRESYN-MONOMER,1.6179906175535605e-05
THRS-MONOMER,1.7059145022640907e-05
THYMIDYLATESYN-MONOMER,3.441302653956634e-05
THZ-KIN-MONOMER,3.9334194788329665e-05
TORA-MONOMER,1.6045073624072808e-05
TORR-MONOMER,3.75323359627434e-05
TPI-MONOMER,3.253295693982659e-05
TRANSALDOLA-MONOMER,3.2332642063622784e-05
TRANSALDOLB-MONOMER,3.3168110850796504e-05
TRANSKETOI-MONOMER,3.707462454856361e-05
TRANSKETOII-MONOMER,3.4209218268677584e-05
TRE6PHYDRO-MONOMER,8.061725756686964e-05
TREB-MONOMER,4.557180674292868e-05
TREHALAPERI-MONOMER,1.7124893283919982e-05
TREHALOSE6PSYN-MONOMER,4.9902604791932705e-05
TRG-MONOMER,4.3561285857211246e-05
TRKA-MONOMER,1.6703951719682506e-05
TRKH-MONOMER,1.6045073624072808e-05
TRPS-MONOMER,3.57771849158638e-05
TRYPSYN-APROTEIN,3.311107196713219e-05
TRYPSYN-BPROTEIN,3.646607641834729e-05
TRYPTOPHAN-MONOMER,3.8177306706319966e-05
TSA-REDUCT-MONOMER,3.519943025390744e-05
TSR-MONOMER,4.2519149831919106e-05
TYRB-MONOMER,3.914758729018102e-05
TYRS-MONOMER,1.6045073624072808e-05
UBIX-MONOMER,1.7211640359553667e-05
UDHA-MONOMER,1.83693003805572e-05
UDK-MONOMER,3.795155390713674e-05
UDP-NACMUR-ALA-LIG-MONOMER,3.444380742198098e-05
UDP-NACMURALA-GLU-LIG-MONOMER,1.6045073624072808e-05
UDP-NACMURALGLDAPAALIG-MONOMER,1.9587068513618892e-05
UDP-NACMURALGLDAPLIG-MONOMER,3.321579358634969e-05
UDPACYLGLCNACDEACETYL-MONOMER,0.0004125876074761579
UDPGLCNACEPIM-MONOMER,3.319670404980581e-05
UDPGLUCEPIM-MONOMER,3.422949039802199e-05
UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-MONO,1.6045073624072808e-05
UDPMANNACADEHYDROG-MONOMER,1.9386563197402957e-05
UDPNACETYLGLUCOSAMACYLTRANS-MONOMER,3.324446909160409e-05
UDPNACETYLGLUCOSAMENOLPYRTRANS-MONOMER,1.954729781612931e-05
UDPNACETYLMURAMATEDEHYDROG-MONOMER,3.986353695421816e-05
UGD-MONOMER,5.363255807489518e-05
UGPB-MONOMER,1.6045073624072808e-05
UGPC-MONOMER,1.6045073624072808e-05
UHPA-MONOMER,4.523278390498207e-05
UHPB-MONOMER,4.023842915127977e-05
UHPT-MONOMER,0.00011044410142765222
UMPKI-MONOMER,1.852839295803115e-05
URACIL-PRIBOSYLTRANS-MONOMER,3.2856806056121784e-05
UROGENDECARBOX-MONOMER,3.242338762091614e-05
UROGENIIISYN-MONOMER,4.326761426716263e-05
URPHOS-MONOMER,1.6045073624072808e-05
USHA-MONOMER,1.6045073624072808e-05
UUP-MONOMER,3.311107196713219e-05
UXAC-MONOMER,3.238702834127396e-05
VALINE-PYRUVATE-AMINOTRANSFER-MONOMER,4.521508027135977e-05
VALS-MONOMER,3.321579358634969e-05
XYLF-MONOMER,3.558981210515225e-05
XYLG-MONOMER,2.611313971368088e-05
XYLH-MONOMER,3.8076641428254525e-05
XYLISOM-MONOMER,3.979487774485849e-05
XYLULOKIN-MONOMER,3.281946877651256e-05
YADG-MONOMER,1.6584055425398252e-05
YADQ-MONOMER,1.6045073624072808e-05
YBAL-MONOMER,1.6045073624072808e-05
YBBA-MONOMER,3.493333235359063e-05
YBBP-MONOMER,1.6045073624072808e-05
YBHF-MONOMER,1.624817582184588e-05
YCFU-MONOMER,1.6045073624072808e-05
YCFW-MONOMER,1.6045073624072808e-05
YDCS-MONOMER,1.6045073624072808e-05
YDCT-MONOMER,1.8882728030945442e-05
YDDA-MONOMER,3.642009145438973e-05
YDDS-MONOMER,4.0336777267222144e-05
YDEX-MONOMER,4.093711201039129e-05
YEHX-MONOMER,3.884483190764096e-05
YEJA-MONOMER,1.6045073624072808e-05
YEJB-MONOMER,1.6045073624072808e-05
YEJF-MONOMER,1.6045073624072808e-05
YGIS-MONOMER,3.2287459500649584e-05
YHBG-MONOMER,1.7211640359553667e-05
YHBN-MONOMER,3.418897013711874e-05
YHES-MONOMER,4.4811687390738644e-05
YHHO-MONOMER,4.2332183984362116e-05
YICJ-MONOMER,4.523278390498207e-05
YIDC,1.6045073624072808e-05
YJCE-MONOMER,3.439253649697059e-05
YJCG-MONOMER,1.6045073624072808e-05
YJCH-MONOMER,3.2950521988968686e-05
YJCW-MONOMER,1.6045073624072808e-05
YJCX-MONOMER,2.1050388136538673e-05
YJJK-MONOMER,3.4341417982557734e-05
YLIA-MONOMER,4.870342752669655e-05
YLIB-MONOMER,1.6045073624072808e-05
YLIC-MONOMER,1.682804517018561e-05
YNEA-MONOMER,3.3254038599114624e-05
YNJD-MONOMER,1.7908003424790604e-05
YRAO-MONOMER,3.4619277822392636e-05
YRBF-MONOMER,1.6045073624072808e-05
YTFQ-MONOMER,1.6083047486192985e-05
YTFR-MONOMER,1.804225052214965e-05
ZNUA-MONOMER,3.4723333361383893e-05
ZNUC-MONOMER,4.387562859602135e-05
