,gene_name,cistron_name,monomer_name,max_mRNA_count_basal,max_protein_count_basal,prob_monomer_expressed_basal,expression_status_basal,log2_max_mRNA_basal,log2_max_Protein_basal,log2_max_mRNA_1_basal,log2_max_Protein_1_basal,mean_mRNA_count_basal,mean_protein_count_basal,log2_mean_mRNA_1_basal,log2_mean_Protein_1_basal,mean_mRNA_count_min_aa,mean_protein_count_min_aa,prob_monomer_expressed_min_aa,expression_status_min_aa,mean_mRNA_count_acetate,mean_protein_count_acetate,prob_monomer_expressed_acetate,expression_status_acetate
3994,EG10053,EG10053_RNA,RIBULOKIN-MONOMER[c],1,420,0.3659264169705005,subgen,0.0,8.714245517666123,1.0,8.717676423066395,0.0240764566633655,13.403316799417643,0.034323429724036354,3.848329168990275,0.0252018748411482,12.886298353053432,0.4487179487179487,subgen,0.0,0.0,0.0,never_expressed
3995,M004,M004_RNA,RIBULP3EPIM-MONOMER[c],6,2441,1.0,always_expressed,2.584962500721156,11.253256579781153,2.807354922057604,11.253847484987404,0.8177290977165703,406.5802952968628,0.8621372058561501,8.670940495045212,2.384174886727164,1009.3129993624632,1.0,always_expressed,0.2546919369906855,174.3115316665279,1.0,always_expressed
3996,EG10055,EG10055_RNA,RIBULPEPIM-MONOMER[c],1,425,0.3016241299303944,subgen,0.0,8.731319031025064,1.0,8.734709620225837,0.0240764566633655,12.359123138171055,0.034323429724036354,3.7397534106537784,0.0252018748411482,11.779121164662,0.3692307692307692,subgen,0.0,0.0,0.0,never_expressed
3997,G812,G812_RNA,RNTRACTIV-MONOMER[c],2,318,0.6821345707656613,subgen,1.0,8.312882955284355,1.584962500721156,8.31741261376487,0.0283227950781975,16.491150405024506,0.04029320398612057,4.128553274315219,0.0560294090501836,25.5282113612193,0.6820512820512821,subgen,0.0,0.0523628492937813,0.0714285714285714,subgen
3998,EG11893,EG11893_RNA,RPOA-MONOMER[i],2,407,0.8810076234670202,subgen,1.0,8.668884984266247,1.584962500721156,8.672425341971495,0.0568564963334772,32.13307051178958,0.0797794958472075,5.050200002105428,0.1050402329778367,59.768534360965134,0.9333333333333332,subgen,0.0,1.012931154091628,0.3571428571428571,subgen
3999,EG10894,EG10894_RNA,RPOB-MONOMER[c],32,10139,1.0,always_expressed,5.0,13.307627747257134,5.044394119358453,13.307770031890703,8.743014702770418,4046.4160283051606,3.2843682429219143,11.982785433922624,20.58298983490777,6341.18099231406,1.0,always_expressed,0.6276049615672781,466.6208248929341,1.0,always_expressed
4000,EG10895,EG10895_RNA,RPOC-MONOMER[c],32,9727,1.0,always_expressed,5.0,13.247779202465209,5.044394119358453,13.247927513443585,8.743014702770418,3864.281740321593,3.2843682429219143,11.91635786066235,20.58298983490777,5190.452547520635,1.0,always_expressed,0.6276049615672781,328.80748489977896,1.0,always_expressed
4001,EG10896,EG10896_RNA,RPOD-MONOMER[c],2,307,0.2777593636062314,subgen,1.0,8.262094845370179,1.584962500721156,8.266786540694902,0.0197102050374834,7.533045964849911,0.028159205963155964,3.093060819383644,2.450840796111735,1413.8306395389288,1.0,always_expressed,0.1290340483392069,174.603546355135,1.0,always_expressed
4002,EG11897,EG11897_RNA,RPOE-MONOMER[c],5,287,1.0,always_expressed,2.321928094887362,8.164906926675688,2.584962500721156,8.169925001442312,0.332752812317485,56.722405854021886,0.41440922640379174,5.851059527102684,0.2503603006220599,36.57528401628346,0.9897435897435898,subgen,0.0511881307175033,67.0507718918519,1.0,always_expressed
4003,EG10897,EG10897_RNA,RPOH-MONOMER[c],8,875,1.0,always_expressed,3.0,9.77313920671969,3.169925001442312,9.774787059601174,0.7976161253643246,355.50741627941755,0.8460849712630788,8.477788278556789,1.6712595825766428,631.2550346243573,1.0,always_expressed,0.0350750617420984,41.42478563698421,1.0,always_expressed
4004,EG10898,EG10898_RNA,RPON-MONOMER[c],10,614,1.0,always_expressed,3.321928094887362,9.262094845370179,3.4594316186372973,9.264442600226602,1.479925823098388,185.2501558871744,1.3102969688990287,7.541097822853198,2.1253689975336267,224.85359370584987,1.0,always_expressed,0.1233731997669062,98.623017084293,1.0,always_expressed
4005,EG10510,EG10510_RNA,RPOS-MONOMER[c],19,685,0.9996685449121644,subgen,4.247927513443585,9.419960177847889,4.321928094887363,9.422064766172813,5.413717507046664,214.7730360332145,2.681160811503593,7.753370780218491,8.165134826977607,2524.1364584472217,1.0,always_expressed,0.3736530047821221,341.6986985598135,1.0,always_expressed
4006,G6864,G6864_RNA,RSTA-MONOMER[c],8,663,1.0,always_expressed,3.0,9.372865060112588,3.169925001442312,9.375039431346925,0.6428102860141696,288.4257850083093,0.716165885504342,8.177049647395897,1.0631573267752703,423.2416932070376,1.0,always_expressed,0.0603638852660691,61.44490384882205,1.0,always_expressed
4007,EG11233,EG11233_RNA,RSTB-MONOMER[i],8,185,1.0,always_expressed,3.0,7.531381460516312,3.169925001442312,7.539158811108031,0.6428102860141696,67.91886319454437,0.716165885504342,6.106826999626087,1.0631573267752703,135.65346960624643,1.0,always_expressed,0.0603638852660691,24.39689763298832,1.0,always_expressed
4008,EG10589,EG10589_RNA,S-ADENMETSYN-MONOMER[c],17,8104,1.0,always_expressed,4.087462841250339,12.984418458801137,4.169925001442312,12.984596470404904,4.053702073511031,4169.284327625464,2.3373406168475377,12.025930033816772,6.53634883063812,5542.880472487232,1.0,always_expressed,0.2474216314713581,803.258956072925,1.0,always_expressed
4009,EG10791,EG10791_RNA,SAICARSYN-MONOMER[c],15,9039,1.0,always_expressed,3.9068905956085187,13.14194745831562,4.0,13.14210705730255,2.907582182871879,4388.424301611351,1.9662762157904907,12.099816019029973,4.490582487188917,5768.042460807102,1.0,always_expressed,0.2270999250770042,702.3140475992267,1.0,always_expressed
4010,G2002,G2002_RNA,SAPA-MONOMER[p],3,603,1.0,always_expressed,1.584962500721156,9.236014191900084,2.0,9.238404739325079,0.2096654280337337,91.80392356026556,0.2746080788540094,6.536113895728128,0.359319468444765,123.48092714046967,1.0,always_expressed,0.0197944704979141,21.22705367631416,0.7857142857142857,subgen
4011,G2001,G2001_RNA,SAPB-MONOMER[i],3,303,0.9996685449121644,subgen,1.584962500721156,8.243173983472952,2.0,8.247927513443585,0.2096654280337337,44.586666215228696,0.2746080788540094,5.510540002650719,0.359319468444765,62.61374211420856,1.0,always_expressed,0.0197944704979141,9.969485066274476,0.7857142857142857,subgen
4012,G2000,G2000_RNA,SAPC-MONOMER[i],3,344,0.9996685449121644,subgen,1.584962500721156,8.426264754702098,2.0,8.430452551665532,0.2096654280337337,49.21920981426149,0.2746080788540094,5.6501674232575265,0.359319468444765,71.47392843400216,1.0,always_expressed,0.0197944704979141,10.146257087622908,0.7857142857142857,subgen
4013,EG12304,EG12304_RNA,SAPD-MONOMER[i],3,399,1.0,always_expressed,1.584962500721156,8.640244936222345,2.0,8.643856189774725,0.2096654280337337,49.33528227569881,0.2746080788540094,5.653498099697651,0.359319468444765,70.72342827284307,1.0,always_expressed,0.0197944704979141,10.347059966145906,0.7142857142857143,subgen
4014,EG12305,EG12305_RNA,SAPF-MONOMER[i],3,430,1.0,always_expressed,1.584962500721156,8.74819284958946,2.0,8.751544059089099,0.2096654280337337,61.7355370560037,0.2746080788540094,5.971210995822369,0.359319468444765,89.81154325098363,1.0,always_expressed,0.0197944704979141,12.73056395741414,0.7857142857142857,subgen
4015,G6556,G6556_RNA,SARCOX-MONOMER[c],6,1735,1.0,always_expressed,2.584962500721156,10.760719947465624,2.807354922057604,10.761551232444479,0.4342593454713718,383.5293681561298,0.5203059184579153,8.586949976974063,0.6689124813815097,532.7383244849653,1.0,always_expressed,0.0161130689754049,53.96294549120811,1.0,always_expressed
4016,EG10928,EG10928_RNA,SBMA-MONOMER[i],3,211,0.9960225389459728,subgen,1.584962500721156,7.721099188707185,2.0,7.727920454563199,0.1673607525470976,40.9257617310389,0.22325046977146032,5.389765090617571,0.2588797241978607,54.61670971342079,0.9897435897435898,subgen,0.0093699993525173,2.3798318394982934,0.4285714285714285,subgen
4017,EG10929,EG10929_RNA,SBP-MONOMER[p],5,331,0.9996685449121644,subgen,2.321928094887362,8.370687406807217,2.584962500721156,8.375039431346925,0.4451418220600807,52.03986056209671,0.5312110816136478,5.729005077603398,0.6226108341509613,322.7435994280627,1.0,always_expressed,0.0209229403113466,31.99842754206325,1.0,always_expressed
4018,EG12142,EG12142_RNA,SDAC-MONOMER[m],5,462,1.0,always_expressed,2.321928094887362,8.851749041416058,2.584962500721156,8.854868383260236,0.1996942918490052,106.60313946893966,0.2626668226484827,6.749576360886691,0.3074716764663703,139.2136728228968,1.0,always_expressed,0.003505656223696,5.164886089297111,0.9285714285714286,subgen
4019,EG10932,EG10932_RNA,SDH-FE-S[i],12,4724,1.0,always_expressed,3.584962500721156,12.205793249397157,3.700439718141092,12.206098613995797,2.065971311116942,1505.9528226159136,1.616344197484962,10.557418536605487,3.235865921311764,2053.4084012875687,1.0,always_expressed,0.2727104549953288,565.0834882666888,1.0,always_expressed
4020,EG10931,EG10931_RNA,SDH-FLAVO[i],12,3073,1.0,always_expressed,3.584962500721156,11.585432051592962,3.700439718141092,11.585901449690772,2.065971311116942,1049.743198099446,1.616344197484962,10.037194402013302,3.235865921311764,1604.0248880760728,1.0,always_expressed,0.2727104549953288,495.7950902313363,1.0,always_expressed
4021,EG10933,EG10933_RNA,SDH-MEMB1[i],14,5243,1.0,always_expressed,3.807354922057604,12.356176830516356,3.9068905956085187,12.356451970221755,2.3457429399333565,1773.399086684555,1.7423266045125718,10.793114812693192,3.7380859411052247,2441.9496431071475,1.0,always_expressed,0.3915512760033669,702.013976376132,1.0,always_expressed
4022,EG10934,EG10934_RNA,SDH-MEMB2[i],14,3091,1.0,always_expressed,3.807354922057604,11.593857938858223,3.9068905956085187,11.594324603924848,2.356580272724964,1051.7855824819496,1.7469921449244254,10.039995921796,3.749621240626859,1423.1294682601774,1.0,always_expressed,0.3915512760033669,461.4216314713581,1.0,always_expressed
4023,EG10936,EG10936_RNA,SECA[c],11,2786,1.0,always_expressed,3.4594316186372973,11.443979542601253,3.584962500721156,11.44449728710381,1.4760455726631736,968.8715807100556,1.308037868207308,9.921649924561219,2.1522477789152785,1231.078770590382,1.0,always_expressed,0.0936722442674658,187.85085698957556,1.0,always_expressed
4024,EG10937,EG10937_RNA,SECB[c],17,10283,1.0,always_expressed,4.087462841250339,13.327973602613884,4.169925001442312,13.328113894833656,3.6493589580811623,4916.213469498312,2.2170318147688715,12.263625272462788,5.100517838963016,5595.2995912096585,1.0,always_expressed,0.1248439104253961,641.6688681077782,1.0,always_expressed
4025,EG10938,EG10938_RNA,SECD[i],10,741,1.0,always_expressed,3.321928094887362,9.533329732305834,3.4594316186372973,9.535275376620802,1.314179666669488,284.72993851979135,1.2105008757465543,8.158508398226603,1.7952015766613232,341.45315381961257,1.0,always_expressed,0.0517986143870651,62.49910739887708,1.0,always_expressed
4026,EG10939,EG10939_RNA,SECE[m],19,2508,1.0,always_expressed,4.247927513443585,11.29232163280204,4.321928094887363,11.292896755409172,3.810584386453475,1306.0906120652442,2.2662121622338276,10.352143441897875,5.348768162346135,1525.800024990309,1.0,always_expressed,0.1749960688551581,180.157847027592,1.0,always_expressed
4027,EG10940,EG10940_RNA,SECF[i],10,751,1.0,always_expressed,3.321928094887362,9.552669097514272,3.4594316186372973,9.554588851677638,1.314179666669488,295.86430197814474,1.2105008757465543,8.213659809015416,1.7952015766613232,359.14958687895177,1.0,always_expressed,0.0517986143870651,37.70650535098186,1.0,always_expressed
4028,EG12095,EG12095_RNA,SECG[m],28,2472,1.0,always_expressed,4.807354922057604,11.271463027904375,4.857980995127572,11.272046524389937,9.181049198274378,1208.8330011032017,3.3478143395180244,10.240592203973758,13.36413862238081,1647.5566023402855,1.0,always_expressed,0.4627558712804432,876.1715274116417,1.0,always_expressed
4029,EG10766,EG10766_RNA,SECY[m],51,678,1.0,always_expressed,5.672425341971495,9.405141463136344,5.700439718141092,9.407267764244732,16.4782900658253,371.80825736478727,4.127492145045006,8.542290004507526,24.71386805968708,525.9738723477969,1.0,always_expressed,0.906392504000518,323.712341944853,1.0,always_expressed
4030,EG10187,EG10187_RNA,SERINE-O-ACETTRAN-MONOMER[c],8,627,1.0,always_expressed,3.0,9.29232163280204,3.169925001442312,9.294620748891626,0.7321886559280859,260.2970144431936,0.7925960652551173,8.029546830419624,1.0083532948160727,303.78040191800625,1.0,always_expressed,0.0591799169372219,53.95859810750063,1.0,always_expressed
4031,EG10947,EG10947_RNA,SERS-MONOMER[c],16,6969,1.0,always_expressed,4.0,12.766735939529964,4.087462841250339,12.766942940755785,2.809266751875584,3030.9193012304504,1.929513319177984,11.566015639337316,5.53318244487578,5036.310315744036,1.0,always_expressed,0.310726938054407,711.6176984765658,1.0,always_expressed
4032,EG11574,EG11574_RNA,SFUA-MONOMER[p],5,939,0.9996685449121644,subgen,2.321928094887362,9.874981347653774,2.584962500721156,9.876516946565,0.3297740270806353,149.18228289360454,0.41118110459221235,7.230570816946722,0.3267568116341248,168.10009754739994,0.9923076923076924,subgen,0.0104522204031042,36.065349501900826,0.8571428571428571,subgen
4033,EG11573,EG11573_RNA,SFUB-MONOMER[i],5,169,0.9956910838581372,subgen,2.321928094887362,7.400879436282184,2.584962500721156,7.409390936137702,0.3297740270806353,33.86952102431275,0.41118110459221235,5.123894641950226,0.3267568116341248,28.364571693079245,0.9615384615384616,subgen,0.0104522204031042,40.49280831737751,0.8571428571428571,subgen
4034,EG11572,EG11572_RNA,SFUC-MONOMER[m],5,439,1.0,always_expressed,2.321928094887362,8.778077129535358,2.584962500721156,8.78135971352466,0.3297740270806353,84.67704691851263,0.41118110459221235,6.420836849608595,0.3267568116341248,72.22915971505368,0.9948717948717948,subgen,0.0104522204031042,11.215685730406712,0.7857142857142857,subgen
4035,G7856,G7856_RNA,SGAT-MONOMER[m],2,365,0.7703016241299304,subgen,1.0,8.51175265376738,1.584962500721156,8.515699838284043,0.0382671271333971,25.652791297404512,0.054177670488077936,4.736214726560224,0.0719309131544159,35.76494910354366,0.7923076923076923,subgen,0.0,7.63419078539649,0.7142857142857143,subgen
4036,EG12554,EG12554_RNA,SGCA-MONOMER[c],2,552,0.925754060324826,subgen,1.0,9.108524456778168,1.584962500721156,9.111135670234708,0.0664975185019031,35.69507692785175,0.09288060885789043,5.197514616588168,0.0828741127375321,38.66975732421945,0.8948717948717949,subgen,0.0130699003801648,19.638880409949035,1.0,always_expressed
4037,EG12557,EG12557_RNA,SGCB-MONOMER[c],2,535,0.9386808087504144,subgen,1.0,9.06339508128851,1.584962500721156,9.066089190457772,0.0664975185019031,38.06095470666407,0.09288060885789043,5.287655306112512,0.0828741127375321,41.63741475251784,0.9102564102564102,subgen,0.0130699003801648,17.682344997271322,1.0,always_expressed
4038,EG12556,EG12556_RNA,SGCC-MONOMER[i],2,557,0.9403380841895924,subgen,1.0,9.121533517340032,1.584962500721156,9.124121311829187,0.0664975185019031,38.77386413974262,0.09288060885789043,5.313748825610644,0.0828741127375321,41.28032595314601,0.9128205128205128,subgen,0.0130699003801648,20.33716273089695,1.0,always_expressed
4039,G7067,G7067_RNA,SHIA-MONOMER[i],8,1202,1.0,always_expressed,3.0,10.231221180711186,3.169925001442312,10.232420927176076,1.1701307477223544,405.21628745877103,1.117781965899339,8.666104276195872,1.881012050724648,567.4952369322691,1.0,always_expressed,0.1199415415637631,74.44862224935483,1.0,always_expressed
4040,EG10188,EG10188_RNA,SIROHEMESYN-MONOMER[c],2,234,0.6496519721577726,subgen,1.0,7.870364719583405,1.584962500721156,7.876516946564999,0.0347663667425646,10.87784793876244,0.049305067637154615,3.5702015632378803,0.0716014954428183,18.891347531426025,0.6076923076923076,subgen,0.0,0.0,0.0,never_expressed
4041,EG10501,EG10501_RNA,SMALLILVM-MONOMER[c],3,644,0.9986741796486576,subgen,1.584962500721156,9.330916878114618,2.0,9.333155350310616,0.1667936335960138,88.07283881125096,0.22254941955877572,6.476913669326589,0.2018819406678944,90.2390181080348,0.935897435897436,subgen,0.0129589033493354,29.12808132382459,1.0,always_expressed
4042,EG10502,EG10502_RNA,SMALLILVN-MONOMER[c],9,2841,1.0,always_expressed,3.169925001442312,11.472183116189541,3.321928094887362,11.47269083924278,1.0869617660253426,958.8855012231148,1.0614041699894081,9.906718515744704,3.001032270156601,2116.549735684884,1.0,always_expressed,0.1236136933337033,375.18036092534527,1.0,always_expressed
4043,EG10971,EG10971_RNA,SORB6PDEHYDROG-MONOMER[c],3,560,0.934040437520716,subgen,1.584962500721156,9.129283016944967,2.0,9.131856960608793,0.0975035480203034,54.77734232823491,0.13422560372694134,5.801607289540064,0.1396262528877296,61.19097139887515,0.9384615384615383,subgen,0.0061510854584639,14.899621685119923,0.7857142857142857,subgen
4044,EG10962,EG10962_RNA,SPED-MONOMER[c],12,5920,1.0,always_expressed,3.584962500721156,12.531381460516313,3.700439718141092,12.531625138422624,2.392604317439895,1680.845234366844,1.7623931770116739,10.715829237648496,3.5455867256021456,2711.879718518245,1.0,always_expressed,0.0668017130541758,332.4380867811786,1.0,always_expressed
4045,G6842,G6842_RNA,SPERMACTRAN-MONOMER[c],13,3567,1.0,always_expressed,3.700439718141092,11.800495500466813,3.807354922057604,11.800899899920305,1.7415799764687958,1560.8662452775357,1.4550075600735102,10.60905519426413,2.9442176542335146,2278.788474071844,1.0,always_expressed,0.149133760671902,270.6113531463033,1.0,always_expressed
4046,EG10963,EG10963_RNA,SPERMIDINESYN-MONOMER[c],11,5570,1.0,always_expressed,3.4594316186372973,12.443461612227393,3.584962500721156,12.443720600656578,2.4205384526399247,1751.3538808147327,1.7742234484466695,10.775078435481339,3.5339051759757933,2102.843187229952,1.0,always_expressed,0.1083978503575029,315.294142131698,1.0,always_expressed
4047,EG10966,EG10966_RNA,SPOT-MONOMER[c],8,89,1.0,always_expressed,3.0,6.475733430966398,3.169925001442312,6.491853096329675,0.7186603296061486,28.65491164512461,0.7812844434695025,4.89019916826625,1.4345743766976726,64.98446057139773,1.0,always_expressed,0.0469702435459851,36.79666268927306,1.0,always_expressed
4048,G6941,G6941_RNA,SUCCARGDIHYDRO-MONOMER[c],2,380,0.7103082532316871,subgen,1.0,8.569855608330949,1.584962500721156,8.573647187493322,0.0332893181311596,16.827545052098763,0.04724426135930656,4.156036144736985,0.1161907385346307,47.0198445773159,0.8743589743589744,subgen,0.0017297037304252,0.0,0.0,never_expressed
4049,EG10982,EG10982_RNA,SUCCCOASYN-ALPHA[c],27,11696,1.0,always_expressed,4.754887502163468,13.513727595952437,4.807354922057604,13.513850940118791,7.148633130468395,5671.755798861812,3.0265580788188915,12.469834044783378,10.709290289419018,8843.757440651565,1.0,always_expressed,1.1491245109193329,2918.980085282719,1.0,always_expressed
4050,EG10981,EG10981_RNA,SUCCCOASYN-BETA[c],16,6818,1.0,always_expressed,4.0,12.735132884139947,4.087462841250339,12.735344469539005,3.2863717930269765,2645.500114975608,2.099756992500004,11.369870001311897,4.8279289423277625,3336.150572292279,1.0,always_expressed,0.4239994080158356,1259.1578192783345,1.0,always_expressed
4051,G6942,G6942_RNA,SUCCGLUALDDEHYD-MONOMER[c],2,349,0.7593636062313557,subgen,1.0,8.447083226209653,1.584962500721156,8.451211111832329,0.0332893181311596,16.675643933943338,0.04724426135930656,4.143690869095134,0.1161907385346307,47.100664089067735,0.8871794871794871,subgen,0.0017297037304252,0.0,0.0,never_expressed
4052,G6940,G6940_RNA,SUCCGLUDESUCC-MONOMER[c],2,366,0.7016904209479615,subgen,1.0,8.515699838284043,1.584962500721156,8.519636252843213,0.0332893181311596,15.360955694184632,0.04724426135930656,4.0321851179219586,0.1161907385346307,42.9910347265904,0.8717948717948718,subgen,0.0017297037304252,0.0,0.0,never_expressed
4053,G6944,G6944_RNA,SUCCORNTRANSAM-MONOMER[c],2,424,0.7812396420285052,subgen,1.0,8.727920454563199,1.584962500721156,8.731319031025064,0.0332893181311596,21.955863473871617,0.04724426135930656,4.520790794245133,0.1161907385346307,52.52330133343178,0.882051282051282,subgen,0.0017297037304252,0.0080010359722877,0.1428571428571428,subgen
4054,EG11329,EG11329_RNA,SUCCSEMIALDDEHYDROG-MONOMER[c],3,994,0.9777925091150148,subgen,1.584962500721156,9.957102041562287,2.0,9.958552715431011,0.1594655256571949,90.23745214052136,0.21345992502678476,6.511554253992932,0.1263856487470057,58.53659589392182,0.9205128205128204,subgen,0.0334193560322261,72.72680855787108,0.9285714285714286,subgen
4055,EG11616,EG11616_RNA,SUGE-MONOMER[i],3,110,0.995028173682466,subgen,1.584962500721156,6.78135971352466,2.0,6.794415866350106,0.2104166490323709,20.137279465497443,0.27550373677770157,4.401717797331352,0.3004303728809708,23.48155757781429,0.9948717948717948,subgen,0.0126259122568471,15.70494214279768,0.9285714285714286,subgen
4056,EG10954,EG10954_RNA,SUPEROX-DISMUTFE-MONOMER[c],3,3686,0.9970169042094796,subgen,1.584962500721156,11.847840355630714,2.0,11.848231701093818,0.2646583319931269,511.7792383677132,0.3387476700431457,9.002194040439838,0.4109826729123507,698.9727463639811,1.0,always_expressed,0.0434275883120126,187.77753420096013,1.0,always_expressed
4057,EG10953,EG10953_RNA,SUPEROX-DISMUTMN-MONOMER[c],44,54801,1.0,always_expressed,5.459431618637297,15.74191459904689,5.491853096329675,15.741940924878135,14.409992438413983,28667.429977738462,3.9457942488188844,14.807175277314053,19.915302730617245,31685.24422915545,1.0,always_expressed,0.8182608615219543,4032.0728510512345,1.0,always_expressed
4058,EG12768,EG12768_RNA,TAGAALDOL1-MONOMER[c],1,378,0.2641697050049718,subgen,0.0,8.562242424221072,1.0,8.566054038171092,0.0111618038332726,7.152866066818462,0.016013872522930125,3.0273073149896246,0.0078875663272622,3.837369883553679,0.1923076923076923,subgen,0.0,0.0,0.0,never_expressed
4059,EG12419,EG12419_RNA,TAGAALDOL2-MONOMER[c],31,11586,1.0,always_expressed,4.954196310386875,13.500094949671807,5.0,13.500219464843928,7.760888824935177,5230.339799476897,3.131077244058956,12.352964767371292,12.270599611230304,8078.057281764316,1.0,always_expressed,1.3729685230920072,2678.0437143306417,1.0,always_expressed
4060,EG10987,EG10987_RNA,TAP-MONOMER[i],18,5249,1.0,always_expressed,4.169925001442312,12.357826882210777,4.247927513443585,12.358101707440847,3.609707186046052,2086.6876133885216,2.204675111900609,11.027690138173478,5.83497308572102,2852.32840674,1.0,always_expressed,0.3420928490162888,429.1731461183413,1.0,always_expressed
4061,EG10988,EG10988_RNA,TAR-MONOMER[i],18,5686,1.0,always_expressed,4.169925001442312,12.473198383677527,4.247927513443585,12.473452088952232,3.609707186046052,2241.931601504417,2.204675111900609,11.131169910581159,5.83497308572102,3024.0920140343305,1.0,always_expressed,0.3420928490162888,471.402142242695,1.0,always_expressed
4062,G7806,G7806_RNA,TATA[c],28,9204,1.0,always_expressed,4.807354922057604,13.16804526822409,4.857980995127572,13.16820200623727,5.962010083995677,4324.0453596408815,2.7995039037082514,12.078499547997762,7.985414746838229,5150.696944224754,1.0,always_expressed,0.3641442591410679,630.0709178529474,1.0,always_expressed
4063,G6217,G6217_RNA,TAUA-MONOMER[p],2,370,0.5415976135233675,subgen,1.0,8.531381460516313,1.584962500721156,8.535275376620802,0.020218072754872,12.572379614189824,0.028877562839149044,3.7626017822335354,0.0302169755194363,18.061104145693506,0.4717948717948718,subgen,0.0,0.0,0.0,never_expressed
4064,G6218,G6218_RNA,TAUB-MONOMER[i],2,358,0.4839244282399735,subgen,1.0,8.483815777264256,1.584962500721156,8.487840033823051,0.020218072754872,12.691413931940083,0.028877562839149044,3.775199538361495,0.0302169755194363,18.846036977138127,0.4333333333333333,subgen,0.0,0.0,0.0,never_expressed
4065,G6219,G6219_RNA,TAUC-MONOMER[i],2,352,0.4663573085846867,subgen,1.0,8.459431618637296,1.584962500721156,8.46352437327118,0.020218072754872,12.32229496957026,0.028877562839149044,3.7357707250458945,0.0302169755194363,18.24725213092082,0.4179487179487179,subgen,0.0,0.1998131549981038,0.1428571428571428,subgen
4066,EG10991,EG10991_RNA,TDCC-MONOMER[i],2,246,0.6546237984753066,subgen,1.0,7.94251450533924,1.584962500721156,7.948367231584678,0.0318383682774537,9.802365393893735,0.04521699833170858,3.433275348793774,0.0557227098014548,19.68382857215881,0.6564102564102564,subgen,0.0126074127517088,1.3796560941994802,0.6428571428571429,subgen
4067,EG10994,EG10994_RNA,TDK-MONOMER[c],6,862,1.0,always_expressed,2.584962500721156,9.751544059089099,2.807354922057604,9.753216749178955,0.3599145653639859,287.3005532936632,0.4435160191246521,8.171429795366677,0.5643067390060389,399.1284402497327,1.0,always_expressed,0.0277122586970798,62.23942984525164,1.0,always_expressed
4068,EG11455,EG11455_RNA,TDPFUCACTRANS-MONOMER[c],4,99,0.9937023533311236,subgen,2.0,6.6293566200796095,2.321928094887362,6.643856189774724,0.3190509645254399,19.56994184914636,0.3995003074610785,4.362465810283182,0.4475593981311224,22.98933936129881,0.9897435897435898,subgen,0.0,0.8912691585500088,0.2142857142857142,subgen
4069,EG11883,EG11883_RNA,TEHA-MONOMER[i],4,477,1.0,always_expressed,2.0,8.897845456005511,2.321928094887362,8.900866807980748,0.3311600827260081,106.90298174779852,0.41268407738620944,6.753590922008672,0.5365831147864536,147.6970677563956,1.0,always_expressed,0.0353155553088954,26.28169196473994,1.0,always_expressed
4070,EG11409,EG11409_RNA,TETRAACYLDISACC4KIN-MONOMER[m],4,145,0.9993370898243288,subgen,2.0,7.1799090900149345,2.321928094887362,7.189824558880018,0.2867131929925541,26.99780699898144,0.3636905141965959,4.807241923643369,0.4290111931026746,36.8010544206579,0.9974358974358974,subgen,0.0171860402734226,17.24077105937416,0.7857142857142857,subgen
4071,G6234,G6234_RNA,THI-P-KIN-MONOMER[c],7,352,1.0,always_expressed,2.807354922057604,8.459431618637296,3.0,8.46352437327118,0.5570864475499615,101.32974581220743,0.6388490433183511,6.67708176689988,0.8758208819591267,149.91185804368476,1.0,always_expressed,0.0427986051373125,12.299386741404668,0.9285714285714286,subgen
4072,EG11585,EG11585_RNA,THIC-MONOMER[c],16,5062,1.0,always_expressed,4.0,12.305491792110685,4.087462841250339,12.30577676890981,3.648899761020024,2092.1623653092493,2.2168893189869308,11.031468509557747,5.047786866740596,2428.780248568382,1.0,always_expressed,0.1452118655825956,324.3046868496268,1.0,always_expressed
4073,EG11586,EG11586_RNA,THIE-MONOMER[c],16,4782,1.0,always_expressed,4.0,12.223398414711628,4.087462841250339,12.223700075986306,3.648899761020024,2019.8566543367672,2.2168893189869308,10.980751275151663,5.047786866740596,2348.4568384703093,1.0,always_expressed,0.1452118655825956,279.20890566177354,1.0,always_expressed
4074,EG11587,EG11587_RNA,THIF-MONOMER[c],16,5068,1.0,always_expressed,4.0,12.30720080914081,4.087462841250339,12.307485448589476,3.648899761020024,2121.954599447553,2.2168893189869308,11.05185780340786,5.047786866740596,2400.6984975996525,1.0,always_expressed,0.1452118655825956,357.0029506710695,1.0,always_expressed
4075,EG11589,EG11589_RNA,THIG-MONOMER[c],16,2249,1.0,always_expressed,4.0,11.135067945777816,4.087462841250339,11.1357092861044,3.648899761020024,938.5328597466868,2.2168893189869308,9.87579980992412,5.047786866740596,1089.1666669033173,1.0,always_expressed,0.1452118655825956,165.84053426570838,1.0,always_expressed
4076,EG11590,EG11590_RNA,THIH-MONOMER[c],16,4517,1.0,always_expressed,4.0,12.141149198437516,4.087462841250339,12.141468555393084,3.648899761020024,1847.2386526833757,2.2168893189869308,10.85193534055723,5.047786866740596,2193.395390707865,1.0,always_expressed,0.1452118655825956,286.34788319412456,1.0,always_expressed
