Monomer ID,Log10 Simulated Counts,Log10 Schmidt Validation Counts
EG11935-MONOMER[c],2.182856224298996,2.303196057420489
EG10694-MONOMER[c],2.800798752096895,3.0322157032979815
EG12019-MONOMER[c],1.6576189190466577,1.863322860120456
EG12203-MONOMER[c],2.1343513369386793,0.47712125471966244
G7007-MONOMER[i],1.8480223483518434,1.0413926851582251
PROX-MONOMER[m],2.7584190666165274,2.8959747323590648
G6929-MONOMER[c],2.6024656454048465,2.100370545117563
7-ALPHA-HYDROXYSTEROID-DEH-MONOMER[c],2.8355334114573703,2.296665190261531
AKBLIG-MONOMER[c],2.2374361704438583,2.2380461031287955
EG11323-MONOMER[c],2.827480809735115,2.9885589568786157
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i],2.1621865629270607,1.6434526764861874
HYPOXANPRIBOSYLTRAN-MONOMER[c],3.2813673607865144,3.109240968588203
EG10725-MONOMER[c],1.3273589343863303,1.7160033436347992
EG12202-MONOMER[c],2.098918044376902,0.7781512503836436
G6568-MONOMER[c],2.9316748193449005,2.8998205024270964
G7952-MONOMER[c],0.9328885072408345,1.3424226808222062
EG11293-MONOMER[p],2.9489225157377676,2.4099331233312946
G7886-MONOMER[c],2.6336890042736654,2.110589710299249
PYRUVOXID-MONOMER[c],2.460818046861907,2.413299764081252
EG11951-MONOMER[c],2.0200784975458506,2.110589710299249
G6673-MONOMER[c],2.2350492881091917,0.6020599913279624
TREHALACYTO-MONOMER[c],1.3062555018322386,1.0791812460476249
PD00232[c],3.096725286055562,2.7193312869837265
DPPD-MONOMER[i],3.095004785539064,2.5658478186735176
G6335-MONOMER[c],1.3298034238333885,1.3010299956639813
EG11232-MONOMER[c],4.442415041861182,2.1818435879447726
UDPNACETYLMURAMATEDEHYDROG-MONOMER[c],2.174540860307542,1.7481880270062005
CYCA-MONOMER[i],2.4795643415986515,2.2576785748691846
TREHALOSE6PSYN-MONOMER[c],2.4610880164450526,2.3010299956639813
EG11538-MONOMER[c],1.903399606938239,1.4771212547196624
EG11507-MONOMER[c],2.470086918527332,2.3364597338485296
EG11759-MONOMER[c],2.471557222570531,2.505149978319906
G7414-MONOMER[c],1.1791678523633555,1.0791812460476249
LSERINEDEAM2-MONOMER[c],1.9639487861421652,1.5797835966168101
DCYSDESULF-MONOMER[c],2.717517121919324,2.9947569445876283
G7533-MONOMER[o],2.1838687977374653,0.0
EG11110-MONOMER[i],2.1422516501312807,2.287801729930226
UDPNACETYLGLUCOSAMENOLPYRTRANS-MONOMER[c],2.9302695023268237,2.813580988568192
EG10203-MONOMER[p],2.5206980016550804,2.9951962915971793
NAG6PDEACET-MONOMER[c],2.328269861690794,2.45178643552429
EG11969-MONOMER[c],1.9417048660118874,1.4313637641589874
MALE-MONOMER[m],3.0613882465787947,3.3310221710418286
YEHZ-MONOMER[i],1.7653850225413235,2.0755469613925306
G6227-MONOMER[c],1.8368620710977395,0.3010299956639812
UDPGLUCEPIM-MONOMER[c],2.380359800078508,2.7937903846908188
MONOMER0-541[c],2.1735368518226874,1.3010299956639813
ARCB-MONOMER[i],0.42747945999360537,1.7075701760979363
G6614-MONOMER[c],2.535962571894402,1.3617278360175928
EG12605-MONOMER[c],2.4813045194077086,2.2355284469075487
G6757-MONOMER[c],3.3927338497467505,2.5809249756756194
DXS-MONOMER[c],2.5433681319969934,2.4756711883244296
G7089-MONOMER[c],2.7257633617630326,2.515873843711679
EG11713-MONOMER[c],1.9887376084636756,2.03342375548695
PUTP-MONOMER[i],2.1530603581481036,1.8920946026904804
NACGLCTRANS-MONOMER[i],1.9403054608383865,1.968482948553935
G6447-MONOMER[i],2.678017348605914,2.0492180226701815
EG11659-MONOMER[i],3.187471913904297,3.2219355998280053
EG10153-MONOMER[c],2.4692431631105083,2.7323937598229686
O-SUCCINYLBENZOATE-COA-SYN-MONOMER[c],2.563855764861464,1.255272505103306
EG12391-MONOMER[c],3.122837422471129,0.3010299956639812
ILES-MONOMER[c],2.9220214140624825,3.335858911319818
MONOMER0-4539[c],3.161471250480913,3.4840149626675627
B2075-MONOMER[i],1.17202719257395,0.0
TAUA-MONOMER[p],1.1500792866078344,0.7781512503836436
METHGLYSYN-MONOMER[c],3.4037994294605003,2.9395192526186187
G7532-MONOMER[c],3.2740489697705697,3.5374412834079476
ASNS-MONOMER[c],3.666279044872704,3.7426465899387362
FOLC-MONOMER[c],2.5014602387032627,2.5622928644564746
NARH-MONOMER[m],0.6145315624637556,0.0
G7836-MONOMER[c],2.2249662805300146,1.7323937598229686
KCH-MONOMER[i],2.0786449012098505,1.7481880270062005
G6908-MONOMER[c],3.0618829899873004,2.798650645445269
ASPDECARBOX-MONOMER[c],3.5342334886434563,2.823474229170301
EG12308-MONOMER[c],1.6818047829675766,1.6532125137753437
G6565-MONOMER[o],2.7814450103586514,2.8488047010518036
EG10901-MONOMER[c],4.427540122499982,4.464742836845146
QUINOPRIBOTRANS-MONOMER[c],2.9550122475097367,2.800717078282385
EG11652-MONOMER[p],1.820346210307296,1.8750612633917
G6886-MONOMER[p],2.2362077244788345,2.5403294747908736
LEUC-MONOMER[c],3.642901415829787,3.441538038702161
EG10375-MONOMER[c],2.313157163376367,1.9294189257142926
EG11529-MONOMER[i],2.206990008170109,2.2380461031287955
DGTPTRIPHYDRO-MONOMER[c],1.822075374059595,0.47712125471966244
HISP-MONOMER[i],2.6937582796550927,2.155336037465062
EG11884-MONOMER[c],2.711080552775736,2.3521825181113627
PAPSSULFOTRANS-MONOMER[c],2.90752987126383,3.269979676645324
FEOB-MONOMER[i],2.2589166962846976,1.0
EG10996-MONOMER[c],2.7940770467432583,2.9278834103307068
EG11438-MONOMER[c],2.992250321104948,3.3694014136966244
EG10529-MONOMER[c],2.911452339956372,2.8744818176994666
G6839-MONOMER[c],1.4641169202631725,0.3010299956639812
DPPC-MONOMER[i],3.012774299303608,1.6989700043360187
NARI-MONOMER[m],0.5850386297765676,0.0
PD00444[c],1.9903856215147278,0.9030899869919435
LIVK-MONOMER[p],3.265582245324011,3.422917980767662
EG11878-MONOMER[c],3.8971957588557413,4.035029282202368
EG12690-MONOMER[c],2.068062835945712,0.7781512503836436
MGLC-MONOMER[i],2.3295711173443,0.3010299956639812
G7416-MONOMER[c],2.1085746120409636,0.47712125471966244
EG12712-MONOMER[c],3.8213917002719002,3.8382822499146885
G6346-MONOMER[c],1.6958795987894955,0.9542425094393249
PSD-MONOMER[i],2.5895339310827286,3.209783014848515
CYOB-MONOMER[i],3.239010526995964,2.9813655090785445
EG12386-MONOMER[c],2.1433298846711595,0.8450980400142568
G7206-MONOMER[e],1.5502889226117589,2.0211892990699383
EG10159-MONOMER[c],2.95666363339608,3.5121505369220305
EG10310-MONOMER[p],2.4428621573999676,0.0
EG10891-MONOMER[c],4.409240483455813,4.446552699502676
NUOC-MONOMER[m],2.4523417961011185,2.971275848738105
EG11022-MONOMER[c],2.471531596151815,1.9395192526186185
IMIDPHOSPHADEHYDHISTIDPHOSPHA-MONOMER[c],2.97855730877292,3.446381812222442
XYLG-MONOMER[m],1.5223933029461831,0.3010299956639812
EG11108-MONOMER[c],2.0315120673236784,0.0
GATB-MONOMER[c],3.746906807411332,3.8101652845431495
EG11217-MONOMER[c],2.426253648366108,2.392696953259666
E2P-MONOMER[c],3.534936513352712,3.9570323163469383
EG10416-MONOMER[c],3.935952658727736,3.7712934426290596
EG11391-MONOMER[p],3.284546966812461,4.020775488193558
G7491-MONOMER[i],1.5120989696116651,1.0413926851582251
EG10887-MONOMER[c],4.383886126605133,4.723783936965329
2-OCTAPRENYLPHENOL-HYDROX-MONOMER[i],1.7441015147870156,0.6020599913279624
CITSYN-MONOMER[c],4.026888813908979,3.9855162878527155
MONOMER0-148[c],2.3789561796108423,2.5171958979499744
GCVP-MONOMER[c],2.770933745510495,2.5289167002776547
EG10884-MONOMER[c],4.51302068332994,4.697464739816709
EG11702-MONOMER[c],2.48870463067027,2.1702617153949575
PGK[c],4.120582384615528,4.602494068807281
CHORISMUTPREPHENDEHYDRAT-MONOMER[c],3.4352868012531106,3.2000292665537704
EG10218-MONOMER[i],2.2435574836831713,1.6127838567197355
EG11415-MONOMER[m],3.4700684525710734,3.672005445022952
EG11355-MONOMER[c],3.518081312333994,0.3010299956639812
PD00423[c],2.189813155781716,2.225309281725863
THIOESTERI-MONOMER[p],2.719158666137559,2.2278867046136734
EG12379-MONOMER[c],1.7975142396403079,0.0
EG10837-MONOMER[c],1.676835135118639,0.9030899869919435
G7009-MONOMER[c],2.870911766891186,3.1367205671564067
G6363-MONOMER[c],3.1112137477124806,2.8662873390841948
YJJK-MONOMER[c],3.21204968458156,3.4102709642521845
G6663-MONOMER[c],1.4348190082059125,1.6901960800285136
ANTHRANSYNCOMPI-MONOMER[c],3.1285089764985474,3.037824750588342
G7525-MONOMER[c],2.4322551266182466,1.8512583487190752
MENF-MONOMER[c],2.4848085051270874,0.6020599913279624
EG50004-MONOMER[c],3.4748024188206825,2.0718820073061255
G7885-MONOMER[c],3.709968452140215,3.287801729930226
ISOCITDEH-SUBUNIT[c],4.574020154700439,4.52725601475556
G7266-MONOMER[c],2.7863874152669257,2.690196080028514
EG12248-MONOMER[i],2.0578760063407415,1.414973347970818
SECG[m],3.193449840706642,3.39375064034808
EG10426-MONOMER[c],2.0658710958443884,1.591064607026499
G6952-MONOMER[p],1.968630723862264,1.255272505103306
BETACOMP-MONOMER[c],2.8572028156686398,3.478854967528663
EG11962-MONOMER[c],1.028232077475155,1.255272505103306
EG10043-MONOMER[c],2.452771353659114,2.9628426812012423
EG10912-MONOMER[c],4.446111879172361,4.37016136667678
G7174-MONOMER[c],2.513731089870183,2.146128035678238
G7265-MONOMER[i],1.4171411829974216,1.1760912590556813
G7514-MONOMER[c],1.5683350563033274,1.2787536009528289
G6658-MONOMER[c],1.6663617491399518,1.4771212547196624
CYSD-MONOMER[c],3.093059403289878,3.1142772965615864
DISULFOXRED-MONOMER[p],3.2574140707003525,3.61689542640076
EG11835-MONOMER[c],3.2264517727203477,3.0704073217401198
POTC-MONOMER[i],1.901220013239358,1.4913616938342726
EG12119-MONOMER[c],2.2598838134942887,0.9030899869919435
AGMATIN-MONOMER[c],3.069104987685419,3.1085650237328344
ENTE-MONOMER[c],3.32560715950102,1.968482948553935
GLYCPDIESTER-PERI-MONOMER[p],1.9035218472528852,2.2174839442139063
EG11838-MONOMER[c],1.2177958096232604,0.8450980400142568
G6731-MONOMER[c],2.663775884621093,2.904715545278681
PROTEIN-PII2[c],1.6688794862501422,1.7708520116421442
EG12035-MONOMER[c],3.3857896584825755,3.546542663478131
G7244-MONOMER[c],1.7602526377399774,1.2041199826559248
G6617-MONOMER[c],1.9524184050160027,2.0170333392987803
MONOMER0-82[i],1.703233907395488,0.47712125471966244
UROGENIIISYN-MONOMER[c],1.6048583770566165,1.1139433523068367
EG11620-MONOMER[c],3.171510709035249,3.1007150865730817
GLNE-MONOMER[c],1.531021131993366,1.414973347970818
EG12026-MONOMER[c],3.202643331836756,2.113943352306837
EG12372-MONOMER[c],1.443460870691782,0.6020599913279624
OPPB-MONOMER[i],2.750283120991265,1.6720978579357175
EG11007-MONOMER[i],1.8396187363668093,1.8260748027008264
G6973-MONOMER[c],2.8725253816824647,2.6424645202421213
EG11094-MONOMER[c],1.5824936758872814,1.0791812460476249
EG11401-MONOMER[c],2.4832339555545726,1.6232492903979006
EG10877-MONOMER[c],4.3885546268383955,4.520037873920871
PRAI-IGPS[c],2.918950639049106,2.9057958803678687
EG10293-MONOMER[o],3.4189878679585917,2.574031267727719
G6095-MONOMER[c],1.8714269683411786,2.1367205671564067
EG10890-MONOMER[c],4.758690517776305,4.425485310708032
G6957-MONOMER[c],1.8508747473146805,1.380211241711606
DETHIOBIOTIN-SYN-MONOMER[c],2.819294052278926,0.6989700043360189
6PGLUCONOLACT-MONOMER[c],3.1068661556564026,3.255995726722402
G6865-MONOMER[i],3.0044002372589764,3.084933574936716
PKII-MONOMER[c],3.226801534818059,3.2794387882870204
EG12876-MONOMER[c],2.550881858687612,2.683947130751512
APHA-MONOMER[p],1.9279576315192897,1.9294189257142926
G378-MONOMER[c],2.881633981936405,1.2041199826559248
G7443-MONOMER[c],2.1067033415552765,2.285557309007774
G6465-MONOMER[p],2.472352589976468,2.8555191556678
EG12794-MONOMER[c],3.7280525153679394,2.450249108319361
G6665-MONOMER[p],2.0791091007218716,1.8325089127062364
G6236-MONOMER[c],2.6971135675283877,2.66838591669
DIHYDRODIPICSYN-MONOMER[c],3.2360961797167693,3.5550944485783194
CYOD-MONOMER[i],3.240803319676734,2.1367205671564067
TAGAALDOL2-MONOMER[c],3.6087613347298335,3.693726948923647
G6511-MONOMER[c],2.1440767102642697,1.6720978579357175
EG10670-MONOMER[o],3.1472459855464536,4.526623543818781
EG12297-MONOMER[i],2.9308393388775773,1.7634279935629373
PANTEPADENYLYLTRAN-MONOMER[c],2.0952679628214,1.7993405494535817
LTAA-MONOMER[c],2.3914678739542934,2.5010592622177517
EG11743-MONOMER[o],2.2909775124708593,0.3010299956639812
EG12256-MONOMER[i],1.527499306905907,0.6020599913279624
MONOMER0-185[c],2.8146133345870363,2.1335389083702174
PANTOATE-BETA-ALANINE-LIG-MONOMER[c],3.1177137867428866,3.1095785469043866
G6939-MONOMER[p],1.694129076162333,2.6283889300503116
MONOMER0-4382[c],2.2280330888672593,3.4424797690644486
EG10864-MONOMER[c],4.404448966863977,4.4548905728112365
G7262-MONOMER[c],1.1991736583364834,0.7781512503836436
G7545-MONOMER[i],2.0465354804154754,1.5314789170422551
EG10667-MONOMER[c],3.3213329234768034,3.5949447366950835
XYLULOKIN-MONOMER[c],1.5725104789187867,1.6901960800285136
G6277-MONOMER[c],1.2755078836051883,0.8450980400142568
G7217-MONOMER[m],1.5850303338007627,1.1139433523068367
MANNPISOM-MONOMER[c],2.947175485958393,2.9614210940664485
OCTAPRENYL-METHOXYPHENOL-OH-MONOMER[c],2.086097556218658,1.806179973983887
G6675-MONOMER[c],2.9295004635328654,1.8976270912904414
G6881-MONOMER[o],3.9411878277522723,4.149742414713404
EG11666-MONOMER[c],2.7065792233166186,2.5010592622177517
PEPCARBOX-MONOMER[c],3.546075521545647,3.5603849229720157
G7267-MONOMER[c],2.2029073372259003,1.7558748556724915
EG11964-MONOMER[c],3.012660581134337,3.187238619831479
GATA-MONOMER[c],3.808076618805501,3.75373622217501
G7068-MONOMER[c],3.1688217853873235,3.3220124385824006
EG11684-MONOMER[i],1.5545453093136512,1.8512583487190752
EG11519-MONOMER[c],2.687023760396196,2.733999286538387
G7646-MONOMER[c],1.0797626731983403,0.9542425094393249
DIHYDROFOLATEREDUCT-MONOMER[c],2.6357975755529193,2.4712917110589387
PD00413[c],1.3385254011682735,2.123851640967086
G7039-MONOMER[p],3.8404025254797096,4.057019124322766
H2NTPEPIM-MONOMER[c],3.0035004060988535,3.0729847446279304
EG11095-MONOMER[c],1.9343037126662217,1.3617278360175928
GCVH-MONOMER[c],3.125805203600444,2.812244696800369
EG10570-MONOMER[c],3.454768702997739,3.1702617153949575
NIKC-MONOMER[i],0.6651117370750514,0.7781512503836436
GART-MONOMER[c],2.8538041656163857,2.662757831681574
OPPF-MONOMER[i],2.856183768318322,1.7634279935629373
EG11570-MONOMER[i],1.9766329099741204,0.3010299956639812
PNTB-MONOMER[i],3.2462669732869758,3.473924693416157
EG11850-MONOMER[c],2.000928501661051,2.12057393120585
G7717-MONOMER[i],1.5702873441192833,2.0644579892269186
G6108-MONOMER[c],2.7769531639194702,1.9084850188786497
EG12374-MONOMER[c],2.046296471404037,1.414973347970818
G7163-MONOMER[o],1.830036132381266,0.6020599913279624
G6438-MONOMER[c],3.010813699942111,2.797959643737196
CHORISMUTPREPHENDEHYDROG-MONOMER[c],2.6383178550209356,3.1513698502474603
EG10626-MONOMER[c],1.9897740561391815,0.6989700043360189
MANX-MONOMER[c],3.3400153588341195,3.3602146132953523
DTDPGLUCDEHYDRAT2-MONOMER[c],1.9282182410543145,1.6232492903979006
PNTA-MONOMER[i],3.508795608326504,3.2875778090787056
G6110-MONOMER[c],2.6603192545726344,2.416640507338281
G6710-MONOMER[c],1.1941135001235854,0.0
DXPREDISOM-MONOMER[i],1.9567721966486695,1.863322860120456
EG12656-MONOMER[c],2.9824938906848066,2.651278013998144
EG12310-MONOMER[c],2.9123214417339263,3.4991369945373827
FLAVODOXIN1-MONOMER[c],3.6787687165569185,3.937116510767054
PD03938[c],0.2588462269659208,1.662757831681574
SDH-MEMB1[i],3.2752186860211365,2.935003151453655
EG10785-MONOMER[c],2.4624578611683825,2.8656960599160706
G7313-MONOMER[c],1.770835140589673,1.0791812460476249
G7851-MONOMER[p],1.5181387275174247,0.6989700043360189
EG12133-MONOMER[c],2.2709612078957186,2.089905111439398
EG10850-MONOMER[c],2.1421903547547534,1.662757831681574
FUCPALDOL-MONOMER[c],1.173456613127215,0.3010299956639812
EG10967-MONOMER[c],1.9645232999551066,1.414973347970818
EG11450-MONOMER[c],3.296781930208441,3.75373622217501
B0899-MONOMER[c],2.533083352106445,2.7007037171450192
G6605-MONOMER[c],1.5202101832372483,0.0
SDAC-MONOMER[m],2.0315110711953324,1.8260748027008264
EG10689-MONOMER[c],2.167108033193282,2.2764618041732443
NICOTINATEPRIBOSYLTRANS-MONOMER[c],2.892675134220317,2.7737864449811935
AROD-MONOMER[c],2.808197044905888,2.94546858513182
G6784-MONOMER[i],1.9991837072995504,0.9030899869919435
FORMYLTHFDEFORMYL-MONOMER[c],3.3787917725402097,3.362670929725667
EG10839-MONOMER[c],2.0300737177107595,1.7558748556724915
EG11081-MONOMER[c],2.7325008979916188,2.3521825181113627
FUCISOM-MONOMER[c],1.541896540382611,0.6020599913279624
G6720-MONOMER[c],1.8802514794249496,1.0791812460476249
EG10978-MONOMER[c],2.6460836112777506,2.5490032620257876
TREHALAPERI-MONOMER[p],1.7587682897684824,1.8260748027008264
RCSB-MONOMER[c],2.841493302311565,3.4424797690644486
G7003-MONOMER[c],2.6758220450221035,2.737987326333431
SECF[i],2.545543807070879,2.66838591669
SAPA-MONOMER[p],1.9747578683571974,1.3222192947339193
EG12378-MONOMER[c],2.2978625752619504,1.2787536009528289
G7555-MONOMER[c],1.222520137344104,0.3010299956639812
SUPEROX-DISMUTMN-MONOMER[c],4.4541938655105096,4.335678502356566
UGPB-MONOMER[m],2.2871391332726674,2.0569048513364727
EG12285-MONOMER[c],1.253481889630538,1.6720978579357175
EG12104-MONOMER[c],2.070217882126748,1.7481880270062005
G6732-MONOMER[c],1.8931641189777706,1.5185139398778875
G7199-MONOMER[c],1.9096066165077588,0.9030899869919435
IPPISOM-MONOMER[c],1.8156130995954287,1.255272505103306
G6621-MONOMER[c],2.3401796285096914,2.03342375548695
GARTRANSFORMYL2-MONOMER[c],2.731630554265525,3.376576957056512
EG10299-MONOMER[c],3.243005420829099,0.7781512503836436
GLPT-MONOMER[i],0.9768755641229379,1.7323937598229686
PRPPSYN-MONOMER[c],3.597249098306681,3.8709303583486956
CYSW-MONOMER[i],2.833263988514347,1.6020599913279623
BTUE-MONOMER[p],2.4764434188305438,3.064083435963596
H2NEOPTERINALDOL-MONOMER[c],3.1996745168832494,1.2787536009528289
EG11495-MONOMER[i],1.3517073942967683,0.47712125471966244
GLTL-MONOMER[i],2.687259680278112,1.919078092376074
EG11013-MONOMER[c],2.710324776512629,2.5514499979728753
EG11214-MONOMER[c],2.4410808961851047,2.326335860928751
G7613-MONOMER[i],2.241561955441271,1.1139433523068367
EG10341-MONOMER[i],1.3542194148197904,1.0791812460476249
PTSH-MONOMER[c],4.3432570170555955,4.395343869356829
G6913-MONOMER[c],3.105632099935299,2.3654879848909
GLUTATHIONE-REDUCT-NADPH-MONOMER[m],2.8241327896667956,2.9943171526696366
EG10307-MONOMER[c],2.0412307361559447,2.4533183400470375
EG12624-MONOMER[c],2.6347517089828822,0.6989700043360189
G7682-MONOMER[p],2.212895374355707,2.9278834103307068
EG12332-MONOMER[c],3.247021654236336,3.557266528869904
FLGH-FLAGELLAR-L-RING[j],3.374494537535631,0.0
EG12123-MONOMER[c],2.1946950697745216,1.2787536009528289
EG10474-MONOMER[c],1.3935766052899337,1.8195439355418688
DSBBPROT-MONOMER[i],2.8604149326239403,1.568201724066995
EG11157-MONOMER[c],2.3946960770038994,0.6989700043360189
UDK-MONOMER[c],2.6718808502880096,2.285557309007774
EG12854-MONOMER[p],2.9594389790324724,3.141763230275788
G6718-MONOMER[c],2.099548766091679,1.2787536009528289
G7950-MONOMER[c],2.5625284141538907,2.823474229170301
MANNONDEHYDRAT-MONOMER[c],2.083652884238687,2.597695185925512
MGTA-MONOMER[i],1.397600442003043,1.8195439355418688
EG11247-MONOMER[c],1.832427560748352,0.47712125471966244
ORNDECARBOX-BIO-MONOMER[c],2.1699620897005794,1.9395192526186185
EG11191-MONOMER[c],2.680112399109274,2.184691430817599
FEPC-MONOMER[i],2.416028085881664,1.1139433523068367
EG12434-MONOMER[c],2.847526158351292,2.437750562820388
EG11886-MONOMER[i],2.428023285242415,1.9294189257142926
G6445-MONOMER[i],1.8470500739605569,0.0
ATPC-MONOMER[i],3.239271292527842,4.004880007240635
DALADEHYDROGA-MONOMER[i],2.1898745308638694,1.7160033436347992
EG12069-MONOMER[c],2.526552532321868,2.167317334748176
G7502-MONOMER[c],1.442522518494057,0.7781512503836436
EG10983-MONOMER[c],3.1700844312054772,3.1583624920952498
EG10856-MONOMER[p],2.8544072445426063,1.7075701760979363
G7821-MONOMER[c],1.8616241943983594,1.7708520116421442
G7321-MONOMER[i],2.714976713049118,3.0060379549973173
SDH-FE-S[i],3.2544521240789677,3.394801777162711
EG10613-MONOMER[m],1.9265703713880058,2.184691430817599
PROW-MONOMER[m],1.2272950287806028,1.4913616938342726
EG11413-MONOMER[c],1.7262963056839795,0.6989700043360189
YLIA-MONOMER[i],1.9764604558240055,0.9030899869919435
EG11086-MONOMER[i],1.3765321128681904,1.7781512503836436
EG11152-MONOMER[i],1.694702860551623,0.6989700043360189
EG10918-MONOMER[c],4.415188962514228,4.278959270684218
YDEX-MONOMER[i],1.3911763351379691,0.0
EG10381-MONOMER[c],1.799313981261206,2.0492180226701815
EG11378-MONOMER[c],3.1599711542809437,2.597695185925512
G6459-MONOMER[c],2.003020864138485,0.0
EG10949-MONOMER[c],2.2924838750431946,1.6434526764861874
G6997-MONOMER[m],2.029758588432722,1.6812412373755872
POTF-MONOMER[p],2.30437836185054,3.481442628502305
EG11533-MONOMER[i],2.446452511231644,0.0
URPHOS-MONOMER[c],2.0496779907042373,3.237292337567459
EG12861-MONOMER[c],2.8660363045642674,2.4149733479708178
G7842-MONOMER[c],2.9529485989903077,2.7075701760979363
EG12111-MONOMER[o],2.873572243841239,2.537819095073274
G7790-MONOMER[c],1.9575507401025818,1.6334684555795864
YADG-MONOMER[i],2.301729049166412,2.436162647040756
EG10542-MONOMER[c],2.7968158496492963,3.0569048513364727
G6798-MONOMER[c],1.753207852080825,0.8450980400142568
EG10347-MONOMER[c],3.1441849941559528,3.7832602328729488
EG12198-MONOMER[c],1.9573744927175079,1.6020599913279623
EG12851-MONOMER[c],2.5866714305281455,2.7331972651065692
EG10764-MONOMER[c],2.6258996341759167,1.0
G7162-MONOMER[c],2.516993997947022,2.110589710299249
EG12115-MONOMER[i],1.880763074958867,1.8260748027008264
UHPT-MONOMER[i],0.0,0.3010299956639812
EG11345-MONOMER[i],2.567204775194948,2.220108088040055
MODA-MONOMER[p],3.018596012303798,2.8796692056320534
G7046-MONOMER[c],2.0928737096175554,1.9242792860618816
G6791-MONOMER[c],0.40233550585593186,0.8450980400142568
EG11253-MONOMER[m],1.8682242980662491,1.8195439355418688
G7641-MONOMER[c],2.477296441071559,2.584331224367531
BASR-MONOMER[c],2.044131092248938,1.146128035678238
EG11011-MONOMER[i],2.0918383714220674,2.2430380486862944
ASP-SEMIALDEHYDE-DEHYDROGENASE-MONOMER[c],4.142161002055006,4.138933940256924
EG10154-MONOMER[c],1.844217074391924,1.9777236052888478
AROP-MONOMER[i],2.305532245037087,2.303196057420489
3-OXOACYL-ACP-REDUCT-MONOMER[c],3.6442659328842044,3.6698745024898023
EG11433-MONOMER[c],2.698807883747664,2.837588438235511
TSR-MONOMER[i],3.4323820264801204,0.0
ATPH-MONOMER[m],3.0801516060352667,3.886547123391106
G6905-MONOMER[c],2.8703246315823288,0.7781512503836436
GLYOXI-MONOMER[c],3.6239471199518434,3.2938043599193367
O-SUCCHOMOSERLYASE-MONOMER[c],1.8602460195117312,3.2826221128780624
FEPB-MONOMER[p],2.9455359432159365,1.8920946026904804
EG12436-MONOMER[i],2.003241418853695,0.9030899869919435
EG50001-MONOMER[c],4.499454883954452,3.866818802926048
THRESYN-MONOMER[c],3.2337628623960146,4.164650215934297
EG11311-MONOMER[c],1.9409929134411021,1.3617278360175928
YCGO-MONOMER[i],1.617830905049979,0.47712125471966244
EG11802-MONOMER[c],0.5793251047777149,1.2041199826559248
G7662-MONOMER[c],2.1866867795364944,1.9294189257142926
ACRD-MONOMER[i],1.0739464092365743,0.3010299956639812
EG11685-MONOMER[c],1.6112163559637178,0.3010299956639812
EG11820-MONOMER[p],2.8543456385973838,3.3211840273023143
DTDPDEHYDRHAMEPIM-MONOMER[c],2.361437484392988,2.403120521175818
EG12007-MONOMER[i],1.1332217074764703,0.0
KDO-8PSYNTH-MONOMER[c],3.3691407400784468,3.422589839851482
HYBA-MONOMER[i],1.1651174030918514,2.173186268412274
CYDB-MONOMER[m],1.0172487613667152,1.6434526764861874
LIVJ-MONOMER[p],3.8049670300818765,4.361142087753333
G6487-MONOMER[p],2.7142542827805936,2.3283796034387376
EG12216-MONOMER[c],2.634378189692658,2.439332693830263
EG12303-MONOMER[c],3.2085142877168265,1.6434526764861874
RIB5PISOMB-MONOMER[c],0.2209495606699326,1.5563025007672873
EG11876-MONOMER[c],2.6045562863732643,2.5352941200427703
MALTACETYLTRAN-MONOMER[c],1.9352043981301175,1.8388490907372552
PD00353[c],3.3141633050157053,3.784831178124469
THREDEHYDSYN-MONOMER[c],2.563823480038193,2.1492191126553797
EG11803-MONOMER[c],0.499386555801482,2.0453229787866576
ALPHAGALACTOSID-MONOMER[c],2.0071570847325755,1.1139433523068367
YLIB-MONOMER[p],2.330625325967603,2.5010592622177517
EG10608-MONOMER[i],3.2190335035488613,3.51560894923448
GLUTSEMIALDEHYDROG-MONOMER[c],2.7227571626916838,2.975431808509263
G6464-MONOMER[m],1.345420476140641,1.5314789170422551
FADB-MONOMER[c],1.583103283892267,2.2405492482826
UDPNACETYLGLUCOSAMACYLTRANS-MONOMER[c],3.13302188818604,2.989004615698537
APPA-MONOMER[p],1.8249695150583045,1.0
PD03831[c],1.999760464346212,1.8260748027008264
EG11124-MONOMER[o],1.7079162991270003,1.462397997898956
G7486-MONOMER[c],0.9689941055396776,1.0
G6324-MONOMER[c],1.9055577806165376,2.250420002308894
EG10836-MONOMER[c],3.017125589134878,2.2528530309798933
EG10439-MONOMER[c],3.3960023306920264,2.298853076409707
G7185-MONOMER[c],2.3742737561888676,1.7781512503836436
GSP-MONOMER[c],2.8111430345141857,2.2671717284030137
EG11447-MONOMER[c],4.262811721831637,3.2805783703680764
CODB-MONOMER[i],2.6812384266295064,2.326335860928751
EG12211-MONOMER[c],2.3406908673501685,0.9542425094393249
EG12105-MONOMER[c],1.6993305684818303,2.089905111439398
FRUCTBISALD-CLASSII-MONOMER[c],4.050806110421099,4.302114376956201
G6934-MONOMER[i],3.124182653450097,3.348499570283838
YOJI-MONOMER[i],1.9922352435632487,0.47712125471966244
EG12422-MONOMER[p],2.716055799634219,1.8808135922807914
CMR-MONOMER[i],1.4029163579314492,1.255272505103306
G6742-MONOMER[i],2.504231980985963,3.16761267272753
