Monomer ID,Simulated Counts,Schmidt Validation Counts
OPPF-MONOMER[i],717.098084589331,57.0
EG11570-MONOMER[i],93.76171455910253,1.0
PNTB-MONOMER[i],1762.0595166611474,2977.0
EG11850-MONOMER[c],99.2140241136969,131.0
G7717-MONOMER[i],36.17811308826148,115.0
G6108-MONOMER[c],597.3470634035937,80.0
EG12374-MONOMER[c],110.24909107507092,25.0
G7163-MONOMER[o],66.61392264038635,3.0
G6438-MONOMER[c],1024.2120449190247,627.0
CHORISMUTPREPHENDEHYDROG-MONOMER[c],433.82835349508804,1416.0
EG10626-MONOMER[c],96.67289406680054,4.0
MANX-MONOMER[c],2186.8389955567013,2291.0
DTDPGLUCDEHYDRAT2-MONOMER[c],83.76532686641765,41.0
PNTA-MONOMER[i],3225.9750555271744,1938.0
G6110-MONOMER[c],456.42432362140767,260.0
G6710-MONOMER[c],14.635562148045466,0.0
DXPREDISOM-MONOMER[i],89.52576355776313,72.0
EG12656-MONOMER[c],959.4923068369394,447.0
EG12310-MONOMER[c],816.1869860301846,3155.0
FLAVODOXIN1-MONOMER[c],4771.750332384009,8651.0
PD03938[c],0.814872946956064,45.0
SDH-MEMB1[i],1883.5978269729446,860.0
EG10785-MONOMER[c],289.0399764339396,733.0
G7313-MONOMER[c],57.99770806951616,11.0
G7851-MONOMER[p],31.97150168565054,4.0
EG12133-MONOMER[c],185.62129892871897,122.0
EG10850-MONOMER[c],137.73637883014158,45.0
FUCPALDOL-MONOMER[c],13.909278013931619,1.0
EG10967-MONOMER[c],91.1559329185867,25.0
EG11450-MONOMER[c],1979.5323027890583,5671.0
B0899-MONOMER[c],340.25840146429067,501.0
G6605-MONOMER[c],32.129141607123245,0.0
SDAC-MONOMER[m],106.52540108157172,66.0
EG10689-MONOMER[c],145.92917267632615,188.0
NICOTINATEPRIBOSYLTRANS-MONOMER[c],780.0433413062927,593.0
AROD-MONOMER[c],641.9793790329912,881.0
G6784-MONOMER[i],98.81221819071209,7.0
FORMYLTHFDEFORMYL-MONOMER[c],2391.1685288224776,2304.0
EG10839-MONOMER[c],106.17012017567106,56.0
EG11081-MONOMER[c],539.1332315981055,224.0
FUCISOM-MONOMER[c],33.825434241142396,3.0
G6720-MONOMER[c],74.90169586800046,11.0
EG10978-MONOMER[c],441.6735886001748,353.0
TREHALAPERI-MONOMER[p],56.38102341002016,66.0
RCSB-MONOMER[c],693.2138954665694,2769.0
G7003-MONOMER[c],473.0477013412805,546.0
SECF[i],350.191347228265,465.0
SAPA-MONOMER[p],93.35346819400752,20.0
EG12378-MONOMER[c],197.5466552488796,18.0
G7555-MONOMER[c],15.692452048920957,1.0
SUPEROX-DISMUTMN-MONOMER[c],28456.311351038617,21660.0
UGPB-MONOMER[m],192.70424274744502,113.0
EG12285-MONOMER[c],16.92593798450284,46.0
EG12104-MONOMER[c],116.54871396873669,55.0
G6732-MONOMER[c],77.19232359213301,32.0
G7199-MONOMER[c],80.20945884753718,7.0
IPPISOM-MONOMER[c],64.40532373154477,17.0
G6621-MONOMER[c],217.86666910382937,107.0
GARTRANSFORMYL2-MONOMER[c],538.051866643756,2379.0
EG10299-MONOMER[c],1748.868530207829,5.0
GLPT-MONOMER[i],8.48146757390666,53.0
PRPPSYN-MONOMER[c],3954.9345556604617,7428.0
CYSW-MONOMER[i],680.1832942390566,39.0
BTUE-MONOMER[p],298.53213276853893,1158.0
H2NEOPTERINALDOL-MONOMER[c],1582.70583517021,18.0
EG11495-MONOMER[i],21.475398167028214,2.0
GLTL-MONOMER[i],485.69813300919986,82.0
EG11013-MONOMER[c],512.2450582841128,355.0
EG11214-MONOMER[c],275.10921179179235,211.0
G7613-MONOMER[i],173.40621435711216,12.0
EG10341-MONOMER[i],21.605775736902075,11.0
PTSH-MONOMER[c],22041.305487981223,24850.0
G6913-MONOMER[c],1274.3579682960033,231.0
GLUTATHIONE-REDUCT-NADPH-MONOMER[m],666.0106828955041,986.0
EG10307-MONOMER[c],108.95898849766542,283.0
EG12624-MONOMER[c],430.27244304916303,4.0
G7682-MONOMER[p],162.2658577634761,846.0
EG12332-MONOMER[c],1765.1258788019102,3607.0
FLGH-FLAGELLAR-L-RING[j],2367.615339652753,0.0
EG12123-MONOMER[c],155.56513967401156,18.0
EG10474-MONOMER[c],23.750079899839914,65.0
DSBBPROT-MONOMER[i],724.1284297414799,36.0
EG11157-MONOMER[c],247.13959953853555,4.0
UDK-MONOMER[c],468.7652097346193,192.0
EG12854-MONOMER[p],909.8334657349045,1385.0
G6718-MONOMER[c],124.76180619517432,18.0
G7950-MONOMER[c],364.1980199215013,665.0
MANNONDEHYDRAT-MONOMER[c],120.24194204180759,395.0
MGTA-MONOMER[i],23.980460610982792,65.0
EG11247-MONOMER[c],66.98726344616692,2.0
ORNDECARBOX-BIO-MONOMER[c],146.8979279931962,86.0
EG11191-MONOMER[c],477.75398189648575,152.0
FEPC-MONOMER[i],259.6322095744019,12.0
EG12434-MONOMER[c],702.9246253277917,273.0
EG11886-MONOMER[i],266.93119756342514,84.0
G6445-MONOMER[i],69.3153388483034,0.0
ATPC-MONOMER[i],1733.8873986098185,10112.0
DALADEHYDROGA-MONOMER[i],153.8369225213288,51.0
EG12069-MONOMER[c],335.16502915728216,146.0
G7502-MONOMER[c],26.70272676152311,5.0
EG10983-MONOMER[c],1478.3959696353468,1439.0
EG10856-MONOMER[p],714.1666343801426,50.0
G7821-MONOMER[c],71.71503113286398,58.0
G7321-MONOMER[i],517.7722215201908,1013.0
SDH-FE-S[i],1795.6030146469047,2481.0
EG10613-MONOMER[m],83.44430610917766,152.0
PROW-MONOMER[m],15.876991388033085,30.0
EG11413-MONOMER[c],52.24714241378089,4.0
YLIA-MONOMER[i],93.72409306626172,7.0
EG11086-MONOMER[i],22.797542596957936,59.0
EG11152-MONOMER[i],48.51113252386323,4.0
EG10918-MONOMER[c],26011.911446483773,19008.0
YDEX-MONOMER[i],23.613667818211166,0.0
EG10381-MONOMER[c],61.99614605989074,111.0
EG11378-MONOMER[c],1444.3437682254464,395.0
G6459-MONOMER[c],99.69800444755184,0.0
EG10949-MONOMER[c],195.1028362935225,43.0
G6997-MONOMER[m],106.09238445918483,47.0
POTF-MONOMER[p],200.54793917224993,3029.0
EG11533-MONOMER[i],278.5455036441472,0.0
URPHOS-MONOMER[c],111.11868377913174,1726.0
EG12861-MONOMER[c],733.5752719318489,259.0
G7842-MONOMER[c],896.322585422794,509.0
EG12111-MONOMER[o],746.4329575231351,344.0
G7790-MONOMER[c],89.6881912495358,42.0
YADG-MONOMER[i],199.32218526477982,272.0
EG10542-MONOMER[c],625.3482230236096,1139.0
G6798-MONOMER[c],55.651035438187996,6.0
EG10347-MONOMER[c],1392.7503650937504,6070.0
EG12198-MONOMER[c],89.6513952173292,39.0
EG12851-MONOMER[c],385.07477812223095,540.0
EG10764-MONOMER[c],421.5709464754066,9.0
G7162-MONOMER[c],327.8470860996768,128.0
EG12115-MONOMER[i],74.99116016127442,66.0
UHPT-MONOMER[i],0.0,1.0
EG11345-MONOMER[i],368.1516170731802,165.0
MODA-MONOMER[p],1042.7488555672992,757.0
G7046-MONOMER[c],122.84364038518048,83.0
G6791-MONOMER[c],1.5254309922617297,6.0
EG11253-MONOMER[m],72.82854305504101,65.0
G7641-MONOMER[c],299.12103885548714,383.0
BASR-MONOMER[c],109.69578699574693,13.0
EG11011-MONOMER[i],122.54875444372097,174.0
ASP-SEMIALDEHYDE-DEHYDROGENASE-MONOMER[c],13871.700235904267,13769.0
EG10154-MONOMER[c],68.85814903919815,94.0
AROP-MONOMER[i],201.08414677210192,200.0
3-OXOACYL-ACP-REDUCT-MONOMER[c],4407.2471243988475,4675.0
EG11433-MONOMER[c],498.81338660821876,687.0
TSR-MONOMER[i],2705.3379434123117,0.0
ATPH-MONOMER[m],1201.6842013185853,7700.0
G6905-MONOMER[c],740.8645718117749,5.0
GLYOXI-MONOMER[c],4205.754034877859,1966.0
O-SUCCHOMOSERLYASE-MONOMER[c],71.48464554387901,1916.0
FEPB-MONOMER[p],881.1368067983117,77.0
EG12436-MONOMER[i],99.749156513848,7.0
EG50001-MONOMER[c],31582.10934879789,7358.0
THRESYN-MONOMER[c],1712.0216916965153,14609.0
EG11311-MONOMER[c],86.29571238770632,22.0
YCGO-MONOMER[i],40.47925094399212,2.0
EG11802-MONOMER[c],2.795990394274765,15.0
G7662-MONOMER[c],152.7045697323663,84.0
ACRD-MONOMER[i],10.856224365409437,1.0
EG11685-MONOMER[c],39.852285275185196,1.0
EG11820-MONOMER[p],714.065193091867,2094.0
DTDPDEHYDRHAMEPIM-MONOMER[c],228.84628274609247,252.0
EG12007-MONOMER[i],12.590070430758784,0.0
KDO-8PSYNTH-MONOMER[c],2338.5952991275976,2645.0
HYBA-MONOMER[i],13.62572499134774,148.0
CYDB-MONOMER[m],9.405159967117584,43.0
LIVJ-MONOMER[p],6381.1503359211965,22968.0
G6487-MONOMER[p],516.9099834970795,212.0
EG12216-MONOMER[c],429.9016823545899,274.0
EG12303-MONOMER[c],1615.2713984335942,43.0
RIB5PISOMB-MONOMER[c],0.6632194714300638,35.0
EG11876-MONOMER[c],401.30579312601276,342.0
MALTACETYLTRAN-MONOMER[c],85.1399069175934,68.0
PD00353[c],2060.404904641979,6092.0
THREDEHYDSYN-MONOMER[c],365.28866554175187,140.0
EG11803-MONOMER[c],2.1578140725285806,110.0
ALPHAGALACTOSID-MONOMER[c],100.66163374868272,12.0
YLIB-MONOMER[p],213.10426862528092,316.0
EG10608-MONOMER[i],1654.8977023932582,3277.0
GLUTSEMIALDEHYDROG-MONOMER[c],527.1498523226596,944.0
G6464-MONOMER[m],21.15238425860865,33.0
FADB-MONOMER[c],37.29157975052196,173.0
UDPNACETYLGLUCOSAMACYLTRANS-MONOMER[c],1357.3819065098196,974.0
APPA-MONOMER[p],65.82970053670041,9.0
PD03831[c],98.94486008507637,66.0
EG11124-MONOMER[o],50.040662065308204,28.0
G7486-MONOMER[c],8.310952380952381,9.0
G6324-MONOMER[c],79.45587837831918,177.0
EG10836-MONOMER[c],1039.2209330850362,178.0
EG10439-MONOMER[c],2487.8706750615206,198.0
G7185-MONOMER[c],235.74115178118709,59.0
GSP-MONOMER[c],646.3557867145432,184.0
EG11447-MONOMER[c],18314.202376683003,1907.0
CODB-MONOMER[i],478.99689345868046,211.0
EG12211-MONOMER[c],218.12446428964026,8.0
EG12105-MONOMER[c],49.04152871816137,122.0
FRUCTBISALD-CLASSII-MONOMER[c],11240.030092231185,20049.0
G6934-MONOMER[i],1330.0140916772784,2230.0
YOJI-MONOMER[i],97.22798688315419,2.0
EG12422-MONOMER[p],519.0628116824565,75.0
CMR-MONOMER[i],24.288109183126352,17.0
G6742-MONOMER[i],318.3243089458067,1470.0
EG11116-MONOMER[c],211.5242411304041,67.0
EG11082-MONOMER[c],131.94370141923022,42.0
EG12229-MONOMER[c],48.31395794095943,53.0
HMP-P-KIN-MONOMER[c],463.5565496342358,28.0
PD00347[c],4132.107710059796,4676.0
G6904-MONOMER[p],358.9384937820637,516.0
AMTB-MONOMER[m],41.7028361692123,53.0
EG10863-MONOMER[c],498.9984433938755,5.0
G6964-MONOMER[c],306.6791054334606,79.0
ASPS-MONOMER[c],1339.5986748276182,2272.0
G7678-MONOMER[c],223.82650606148846,117.0
G6420-MONOMER[c],169.01105406883661,148.0
G6954-MONOMER[c],543.2376766721599,271.0
EG10226-MONOMER[c],1369.8229353253594,20.0
EG11723-MONOMER[c],248.57580016550318,1687.0
G6659-MONOMER[c],4.254357942099991,31.0
G6499-MONOMER[c],1083.2117309219584,1847.0
EG12043-MONOMER[c],4869.278123107603,299.0
EG12867-MONOMER[i],138.9516057677526,36.0
NRDF-MONOMER[c],1336.763743460378,43.0
EG11816-MONOMER[c],218.56743497509385,1486.0
G7271-MONOMER[c],182.49142374996987,98.0
NHAB-MONOMER[i],277.6426738802688,0.0
EG11069-MONOMER[c],109.9687210341088,16.0
TRANSKETOII-MONOMER[c],674.2424524664806,754.0
PD04413[i],120.81759707986855,16.0
EG10976-MONOMER[c],197.75790175320859,3612.0
EG10156-MONOMER[c],1317.038098914051,530.0
EG12121-MONOMER[c],78.64362040572058,13.0
COBU-MONOMER[c],21.07875019256962,30.0
EG10459-MONOMER[c],147.79596538910798,4.0
EG11581-MONOMER[c],2866.541287436258,1634.0
G7326-MONOMER[c],1868.874970715697,7687.0
G7220-MONOMER[i],410.25787390211684,4.0
G6321-MONOMER[p],728.5091167806721,29517.0
G6472-MONOMER[c],1467.409820193502,1959.0
PHEP-MONOMER[i],49.796871752123934,91.0
EG12600-MONOMER[c],423.6647983469611,415.0
EG12341-MONOMER[i],91.14193543322138,44.0
FGAMSYN-MONOMER[c],714.5459739659359,2456.0
MODF-MONOMER[i],148.22241030085343,233.0
EG11344-MONOMER[c],477.5971650101485,500.0
G6381-MONOMER[c],169.95232092578425,10.0
YDDS-MONOMER[p],26.013446896687412,16.0
G6276-MONOMER[c],781.1216092501141,206.0
PTSI-MONOMER[c],8603.685877103986,10158.0
G7033-MONOMER[c],138.81744368480182,2.0
EG11372-MONOMER[c],136.21417677438424,26.0
FOCA-MONOMER[i],75.66303107835857,26.0
PHENDEHYD-MONOMER[c],68.79180848635116,8.0
EG12298-MONOMER[c],2363.2794672577606,126.0
RIBOFLAVINSYNDEAM-MONOMER[c],151.11429380248,194.0
G6995-MONOMER[c],342.0997534668272,84.0
EG10041-MONOMER[c],153.94526001761295,167.0
PDXK-MONOMER[c],1092.4869548650013,52.0
HYDROPEROXIDII-MONOMER[c],36.78615645714188,1180.0
PYRROLINECARBREDUCT-MONOMER[c],722.9482631338152,549.0
EG10915-MONOMER[c],28918.101069669847,65082.0
EG11362-MONOMER[c],24.128298808797044,48.0
FOLD-MONOMER[c],1249.3676000091564,1861.0
G6895-MONOMER[c],7679.359290616782,2912.0
G6701-MONOMER[i],152.12296885550836,65.0
G7866-MONOMER[c],1.4650986402457018,6.0
TAR-MONOMER[i],2889.6737167527117,2.0
EG10735-MONOMER[c],274.2256945517116,338.0
GUTB-MONOMER[c],72.15332603952915,10.0
G6186-MONOMER[c],1.0507092334895403,1.0
G6326-MONOMER[c],87.37180096044658,53.0
YHJE-MONOMER[i],901.5291246630113,467.0
EG10611-MONOMER[c],686.2127478965035,1317.0
EG11061-MONOMER[c],42.023162799518914,127.0
EG11484-MONOMER[c],36.693223683240774,108.0
LARGEILVB-MONOMER[c],1267.604054277908,1823.0
EG12657-MONOMER[c],1973.9255677422154,610.0
EG11064-MONOMER[c],5.557397956683508,31.0
SBP-MONOMER[p],323.1541512338725,1357.0
G6978-MONOMER[c],269.0416985482171,221.0
EG12421-MONOMER[c],691.2290012893744,3.0
CYST-MONOMER[i],724.8443897554549,260.0
EG12240-MONOMER[i],3.418082063322199,13.0
G6806-MONOMER[c],69.5958520024627,97.0
CYOA-MONOMER[i],1954.9163969029469,2616.0
EG10463-MONOMER[i],1215.2586754795386,3338.0
ANSB-MONOMER[p],22.505644943177572,5.0
G6570-MONOMER[o],487.1424817966844,156.0
EG12254-MONOMER[p],63.61901875303602,116.0
CYDC-MONOMER[i],103.09025094223034,77.0
PDXA-MONOMER[c],111.77657873949015,184.0
KDUD-MONOMER[c],53.21757173611783,52.0
ARTP-MONOMER[i],368.2448963805882,588.0
EG12163-MONOMER[c],263.0089779920888,58.0
G6833-MONOMER[c],1237.5387721238783,7.0
EG11171-MONOMER[c],429.56602030904264,199.0
G6337-MONOMER[c],603.4314096415211,435.0
DIHYDROXYACIDDEHYDRAT-MONOMER[c],572.5684770816363,1199.0
EG10360-MONOMER[c],13310.471205982254,39027.0
EG11309-MONOMER[c],89.11937552276949,413.0
EG11071-MONOMER[c],60.08359759898662,10.0
PRIBFAICARPISOM-MONOMER[c],500.05618243688303,2121.0
KEFC-MONOMER[i],33.76098103842991,2.0
G6853-MONOMER[c],36.5115061085049,3.0
BARA-MONOMER[i],16.630768381359943,2.0
G7746-MONOMER[c],548.3298326452034,169.0
EG11254-MONOMER[c],168.19010778050944,56.0
RPON-MONOMER[c],299.8746509249383,298.0
EG10950-MONOMER[o],120.97652183978143,80.0
G6442-MONOMER[c],196.5086770874625,27.0
FABH-MONOMER[c],715.173160522795,2120.0
EG11127-MONOMER[c],84.55078776886891,64.0
G6435-MONOMER[c],510.6790022895505,326.0
G7875-MONOMER[i],41.97599174373778,3.0
FUMA-MONOMER[c],681.7980870263248,1352.0
G7689-MONOMER[c],303.62078852529805,371.0
EG11603-MONOMER[c],136.41823257625256,287.0
EG11983-MONOMER[c],406.1407579817244,789.0
G7196-MONOMER[c],93.66291867127745,95.0
ALDDEHYDROGB-MONOMER[c],0.5416666666666666,589.0
EG11202-MONOMER[c],267.0083096707542,247.0
BAES-MONOMER[i],118.1031041342663,9.0
BAER-MONOMER[c],152.77411975601237,276.0
TRYPSYN-APROTEIN[c],2157.7003405928185,4387.0
G6322-MONOMER[p],785.1697518392751,2333.0
G6640-MONOMER[c],26.38193446260358,70.0
EG12404-MONOMER[c],2561.0357689753764,2021.0
EG11299-MONOMER[i],150.3313565849916,85.0
PD03585[c],153.24503906929124,577.0
GLUCDEHYDROG-MONOMER[m],462.6089388764213,43.0
EG11885-MONOMER[p],1185.470983676792,993.0
EG11201-MONOMER[c],110.65142959185538,10.0
ARGS-MONOMER[c],764.4581293746627,941.0
AROB-MONOMER[c],94.8917332447049,305.0
NANK-MONOMER[c],96.22427372793271,7.0
EG12717-MONOMER[c],611.5359071911812,241.0
EG10763-MONOMER[c],16.313003679754292,3.0
G7524-MONOMER[c],588.4433172604508,410.0
G6502-MONOMER[c],121.27624920499433,118.0
MONOMER0-1261[c],103.56167815298348,95.0
ACSERLYB-MONOMER[c],803.5126016723439,1533.0
G7191-MONOMER[c],866.9810960332071,1419.0
EG11928-MONOMER[c],41.72960735881147,454.0
EG11137-MONOMER[c],1797.4739045318845,792.0
EG10530-MONOMER[i],180.446619369887,147.0
G6334-MONOMER[c],385.94672387264427,1174.0
EG10559-MONOMER[p],89.39960624669108,240.0
RCSF-MONOMER[p],1174.2492548232592,779.0
EG12048-MONOMER[c],608.4560224093858,833.0
YHES-MONOMER[i],151.9024153298992,56.0
EG10748-MONOMER[i],41.62927718641897,31.0
G7911-MONOMER[p],32.5904328548454,26.0
G7645-MONOMER[i],142.0407456504908,10.0
EG10606-MONOMER[i],106.55445776954856,7.0
EG10374-MONOMER[p],116.46154387186942,172.0
G6469-MONOMER[c],66.52396452490063,4.0
DALADALALIGA-MONOMER[c],263.65202036299644,140.0
EG12878-MONOMER[c],645.6785518009534,813.0
G7461-MONOMER[i],490.83913639113285,4.0
G7073-MONOMER[p],102.2312470425619,69.0
KGTP-MONOMER[i],2713.2500263973398,124.0
EG11063-MONOMER[c],34.0268565875376,1.0
G7553-MONOMER[c],569.9561552224724,769.0
EG10671-MONOMER[o],121908.2754409731,24017.0
MGLA-MONOMER[i],103.22091168191712,25.0
EG11921-MONOMER[c],248.66983230445283,16.0
EG10874-MONOMER[c],26903.15617213717,31492.0
TRPS-MONOMER[c],1892.636764373564,1818.0
FPPSYN-MONOMER[c],339.57486309179643,11.0
G6769-MONOMER[c],6.699672801483447,10.0
ATPG-MONOMER[m],1711.7180015590586,2307.0
EG10462-MONOMER[m],927.4862702495907,451.0
SUCCSEMIALDDEHYDROG-MONOMER[c],92.34902832817058,718.0
G6415-MONOMER[p],52.689708302189786,6801.0
G7193-MONOMER[c],145.83382637500168,191.0
EG12868-MONOMER[c],1170.5137681382828,680.0
G6194-MONOMER[p],1659.895164768833,4029.0
TSA-REDUCT-MONOMER[c],35.604418307525265,27.0
LEUS-MONOMER[c],1629.717557871032,1846.0
EG11932-MONOMER[c],238.92098795903883,198.0
EG10343-MONOMER[c],214.332493043309,50.0
EG11298-MONOMER[c],238.66360251711208,204.0
G7656-MONOMER[c],193.72422623821453,418.0
EG10487-MONOMER[c],50.700941768853674,16.0
PD04132[c],55.54031354478823,1.0
EG12132-MONOMER[c],921.4609742433258,1451.0
G6699-MONOMER[c],416.6756409342945,1378.0
GLUCARDEHYDRA-MONOMER[c],27.42098996499422,1.0
EG10889-MONOMER[c],26180.8029877084,3.0
G6903-MONOMER[c],709.5971864756925,74.0
EG11183-MONOMER[i],703.3678362052557,911.0
EG12875-MONOMER[o],680.8754717973376,1377.0
G7882-MONOMER[c],277.9629743693591,124.0
EG10597-MONOMER[c],1555.060381137955,2776.0
EG12172-MONOMER[c],1414.3417415472807,1990.0
GLYS-MONOMER[c],1470.6776177093186,2914.0
EG11059-MONOMER[c],441.6801075061685,456.0
NRDB-MONOMER[c],841.7986841398141,449.0
TDPFUCACTRANS-MONOMER[c],22.641364166435608,29.0
CYCLASE-MONOMER[c],659.1385817853866,1029.0
G7664-MONOMER[m],199.81624836432556,58.0
G7214-MONOMER[c],206.7990225393618,1921.0
EG11085-MONOMER[c],177.87850268447303,374.0
MONOMER0-561[i],100.12276332272397,0.0
G6244-MONOMER[c],37.71148901138888,13.0
G6875-MONOMER[i],72.3855798981273,90.0
G7348-MONOMER[i],152.00509628830258,91.0
G6097-MONOMER[c],721.5227625837401,738.0
G7453-MONOMER[i],414.9451579562808,1446.0
GPH-MONOMER[c],368.2214580740615,738.0
CPXA-MONOMER[i],144.49640152514098,45.0
PPX-MONOMER[i],205.9372161768874,31.0
G6265-MONOMER[i],131.5220382407626,9.0
EG11117-MONOMER[i],487.65820587719014,373.0
EG10634-MONOMER[c],1023.0249721498311,1268.0
G7172-MONOMER[c],277.1368923029928,4.0
G6759-MONOMER[c],340.73507801772115,76.0
G7571-MONOMER[c],153.90561672920083,34.0
EG11160-MONOMER[m],1125.6773272761386,2854.0
G7684-MONOMER[c],86.12625769613855,35.0
GLUC1PURIDYLTRANS-MONOMER[c],1494.8337652020184,1619.0
EG10824-MONOMER[c],8.583701054844415,40.0
EG12454-MONOMER[c],546.4297822081212,519.0
OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-MON[c],232.69476025131917,31.0
PROTEIN-NRII[c],36.94145854464762,66.0
EG11268-MONOMER[c],857.6795814368126,715.0
G7016-MONOMER[c],196.45515265238518,17.0
EG11004-MONOMER[c],107.44942848911155,0.0
EG10040-MONOMER[p],119.94326434819794,19.0
EG10780-MONOMER[p],833.4536228848083,116.0
G7408-MONOMER[c],150.74528380012526,159.0
EG11915-MONOMER[c],37.687746820785954,8.0
G7675-MONOMER[c],88.55702335993085,129.0
G6856-MONOMER[c],68.3955907597404,15.0
G7105-MONOMER[i],2.372008705560693,0.0
EG11440-MONOMER[c],1136.983958452927,886.0
DTDPDEHYRHAMREDUCT-MONOMER[c],373.44253005791893,761.0
EG11829-MONOMER[c],64.08957579260294,22.0
EG10596-MONOMER[c],501.24701952485424,171.0
G6949-MONOMER[p],26.18089535933936,17.0
LSERINEDEAM1-MONOMER[c],107.03005688217297,4.0
G6116-MONOMER[c],12.774480451954297,18.0
G6491-MONOMER[p],65.74317347524776,1.0
ADENYLYLSULFKIN-MONOMER[c],931.750372968801,834.0
DPPA-MONOMER[p],3111.9912488541013,4939.0
EG12387-MONOMER[c],67.08544512275814,10.0
EG10124-MONOMER[p],87.8683129589047,31.0
GLUCOKIN-MONOMER[c],440.0922163257567,497.0
G7808-MONOMER[i],212.23413554320976,648.0
EG10665-MONOMER[c],1372.8639654078916,5576.0
EG10609-MONOMER[i],97.82481022080542,51.0
EG10600-MONOMER[c],6372.07915755091,14801.0
EG12251-MONOMER[i],267.5143047168894,16.0
SUCCGLUALDDEHYD-MONOMER[c],17.93528716193101,5.0
EG10280-MONOMER[o],397.5466315091914,472.0
GLUC1PADENYLTRANS-MONOMER[c],380.70589784297425,240.0
G7489-MONOMER[c],16.853030398884034,5.0
G6428-MONOMER[c],43.90617734299595,110.0
BETA-GLUCURONID-MONOMER[c],0.16666666666666666,1.0
ANGLYC3PDEHYDROGSUBUNITA-MONOMER[c],118.41747445204506,14.0
YGIS-MONOMER[p],73.2723942789363,47.0
G6737-MONOMER[c],550.3408382849955,133.0
NIRB-MONOMER[c],0.4166666666666667,3.0
EG12318-MONOMER[p],433.4789184152557,1034.0
G7357-MONOMER[i],634.1374858018697,127.0
GLNS-MONOMER[c],1380.765523777898,999.0
SUCCCOASYN-ALPHA[c],7050.036088039083,6924.0
UBIX-MONOMER[c],64.92315443826686,63.0
PHOSACETYLTRANS-MONOMER[c],766.894341288953,1148.0
G6702-MONOMER[m],421.465545253013,24.0
GLUSYNSMALL-MONOMER[c],1400.009919047791,2965.0
G6560-MONOMER[c],76.18110585036892,39.0
NAG1P-URIDYLTRANS-MONOMER[c],561.2913096598483,409.0
G7578-MONOMER[c],81.95631909013227,23.0
YDCT-MONOMER[i],1.957605421686747,24.0
PD00200[c],7.134972568775666,8.0
EG10467-MONOMER[c],34109.11094761024,41918.0
METI-MONOMER[m],203.17753668812972,602.0
EG11261-MONOMER[c],456.62716930809455,211.0
G6540-MONOMER[c],729.5349610126003,239.0
EG10286-MONOMER[o],134.65040961446087,2.0
EG11645-MONOMER[c],48.23986244655534,12.0
G7619-MONOMER[c],75.03700470009859,5.0
GLND-MONOMER[i],120.73683436547937,126.0
DEOXYGLUCONOKIN-MONOMER[c],375.38483035202825,547.0
EG10504-MONOMER[c],15693.863159088201,4495.0
G7212-MONOMER[c],10.336447766359314,24.0
YPHC-MONOMER[c],35.858214015942856,2.0
EG10851-MONOMER[c],279.61990924530727,172.0
EG10875-MONOMER[c],33144.627172107845,7098.0
CARBOXYL-TRANSFERASE-ALPHA-MONOMER[c],1420.7831485900363,3825.0
EG11147-MONOMER[c],706.7969900920679,13.0
EG10021-MONOMER[c],191.8712585702575,165.0
G6823-MONOMER[c],10425.596844405043,1727.0
EG12159-MONOMER[c],4088.1165585960534,1345.0
EG11661-MONOMER[c],320.5842457468639,687.0
L-ASPARTATE-OXID-MONOMER[c],413.04086647853273,30.0
GST-MONOMER[c],1320.9407706493919,685.0
EG11119-MONOMER[c],1189.9160601623983,1173.0
EG10760-MONOMER[p],938.1159217223436,506.0
ACONITASE-MONOMER[c],376.60145209693115,595.0
GLYCOGENSYN-MONOMER[c],172.77761245292655,331.0
YHBG-MONOMER[i],679.0722714522927,1635.0
YJCG-MONOMER[i],20.781082833838163,40.0
EG11145-MONOMER[i],15.469171802116433,1.0
G6638-MONOMER[c],821.8731598353514,82.0
GPMA-MONOMER[c],25580.708689941748,12056.0
ACYLCOADEHYDROG-MONOMER[c],10.0319132654936,86.0
G6468-MONOMER[c],631.822602219512,437.0
G7713-MONOMER[c],149.50353339686748,21.0
PROTEIN-NRI[c],95.19621432972782,129.0
G7258-MONOMER[i],230.38010253779586,1042.0
THIOESTERII-MONOMER[c],324.5493305945788,239.0
EG10119-MONOMER[c],125.90785570151455,6.0
EG10952-MONOMER[m],1910.1009783896832,2725.0
G7718-MONOMER[i],48.18515854945101,18.0
NRDA-MONOMER[c],1363.00266668653,28.0
EG10087-MONOMER[c],22.6094990044937,17.0
YJCE-MONOMER[i],70.32178685649792,56.0
RIBOKIN-MONOMER[c],183.81065533790925,66.0
G7012-MONOMER[p],1096.087978168505,1393.0
EG11212-MONOMER[c],80.78109828741847,872.0
L-LACTDEHYDROGFMN-MONOMER[i],55.37222359080377,148.0
DUTP-PYROP-MONOMER[c],972.0798074149883,3161.0
EG11430-MONOMER[c],607.2477065478637,821.0
G6382-MONOMER[c],112.90401896250059,0.0
EG11534-MONOMER[c],109.71307075651765,363.0
NAPHTHOATE-SYN-MONOMER[c],1716.5656720721863,558.0
EG10666-MONOMER[c],2432.885878849706,1086.0
EG11424-MONOMER[i],188.65121829947236,8.0
NIKA-MONOMER[p],3.5859260587132376,4.0
OROPRIBTRANS-MONOMER[c],274.57394147873555,22.0
EG10136-MONOMER[c],88.22129500053188,64.0
